time,tick,state,direction,sq,hip_l_nom,hip_l_grav,hip_l_bal,hip_l_final,hip_l_tgt_vel,hip_l_act,hip_l_act_vel,hip_l_nom_err,hip_l_final_err,hip_l_lim,hip_l_demand,hip_l_max_force,hip_r_nom,hip_r_grav,hip_r_bal,hip_r_final,hip_r_tgt_vel,hip_r_act,hip_r_act_vel,hip_r_nom_err,hip_r_final_err,hip_r_lim,hip_r_demand,hip_r_max_force,abd_nom,abd_grav,abd_bal,abd_final,abd_tgt_vel,abd_act,abd_act_vel,abd_nom_err,abd_final_err,abd_lim,abd_demand,abd_max_force,tho_nom,tho_grav,tho_bal,tho_final,tho_tgt_vel,tho_act,tho_act_vel,tho_nom_err,tho_final_err,tho_lim,tho_demand,tho_max_force,knee_l_nom,knee_l_grav,knee_l_bal,knee_l_final,knee_l_tgt_vel,knee_l_act,knee_l_act_vel,knee_l_nom_err,knee_l_final_err,knee_l_lim,knee_l_demand,knee_l_max_force,knee_r_nom,knee_r_grav,knee_r_bal,knee_r_final,knee_r_tgt_vel,knee_r_act,knee_r_act_vel,knee_r_nom_err,knee_r_final_err,knee_r_lim,knee_r_demand,knee_r_max_force,ankle_l_nom,ankle_l_grav,ankle_l_bal,ankle_l_final,ankle_l_tgt_vel,ankle_l_act,ankle_l_act_vel,ankle_l_nom_err,ankle_l_final_err,ankle_l_lim,ankle_l_demand,ankle_l_max_force,ankle_r_nom,ankle_r_grav,ankle_r_bal,ankle_r_final,ankle_r_tgt_vel,ankle_r_act,ankle_r_act_vel,ankle_r_nom_err,ankle_r_final_err,ankle_r_lim,ankle_r_demand,ankle_r_max_force,pelvis_pitch,trunk_pitch,ref_trunk_pitch,com_ap,com_y,cop_ap,support_min,support_max,contacts,foot_pitch_l,foot_pitch_r,bar_x,bar_y,bar_z,bar_vx,bar_vy,bar_vz,saddle_sep,saddle_att
3.710,371,ASCENT,Ascent,0.9760,-109.26,0.00,0.00,-109.26,21.15,-116.72,-0.93,-7.46,-7.46,0.9726,0.0593,2565.0,-109.26,0.00,0.00,-109.26,21.15,-117.32,1.58,-8.06,-8.06,0.9777,0.0614,2565.0,6.40,-8.17,0.00,-1.77,0.08,6.28,-2.07,-0.12,8.05,0.1396,0.0590,1852.5,9.60,-3.66,0.00,5.94,0.11,9.46,1.58,-0.14,3.52,0.1891,0.0277,1852.5,112.12,0.00,0.00,112.12,-22.84,127.41,-6.09,15.29,15.29,0.8787,0.0923,2565.0,112.12,0.00,0.00,112.12,-22.84,127.79,-7.20,15.67,15.67,0.8813,0.0938,2565.0,-26.73,0.00,0.00,-26.73,3.18,-33.62,7.27,-6.89,-6.89,0.7472,0.0343,2137.5,-26.73,0.00,0.00,-26.73,3.18,-33.41,5.53,-6.67,-6.67,0.7424,0.0342,2137.5,-22.93,35.60,35.85,-0.0467,0.6131,-0.0504,-0.1547,0.1353,8,0.00,-0.01,0.0099,0.8477,-0.0669,-0.0061,-0.0131,0.0073,0.0046,1
3.720,372,ASCENT,Ascent,0.9730,-109.04,0.00,0.00,-109.04,21.15,-116.72,0.60,-7.67,-7.67,0.9726,0.0596,2565.0,-109.04,0.00,0.00,-109.04,21.15,-117.32,3.12,-8.27,-8.27,0.9777,0.0618,2565.0,6.40,-8.17,0.00,-1.77,0.08,6.29,-1.37,-0.11,8.06,0.1397,0.0596,1852.5,9.60,-3.66,0.00,5.94,0.11,9.46,1.96,-0.14,3.52,0.1891,0.0280,1852.5,111.89,0.00,0.00,111.89,-22.84,127.42,-6.68,15.53,15.53,0.8788,0.0933,2565.0,111.89,0.00,0.00,111.89,-22.84,127.81,-7.78,15.92,15.92,0.8815,0.0949,2565.0,-26.70,0.00,0.00,-26.70,3.18,-33.64,7.22,-6.93,-6.93,0.7475,0.0346,2137.5,-26.70,0.00,0.00,-26.70,3.18,-33.42,5.46,-6.71,-6.71,0.7426,0.0345,2137.5,-22.92,35.60,35.84,-0.0466,0.6129,-0.0506,-0.1547,0.1353,8,-0.01,-0.01,0.0098,0.8477,-0.0668,-0.0059,-0.0069,0.0077,0.0046,1
3.730,373,ASCENT,Ascent,0.9700,-108.83,0.00,0.00,-108.83,20.77,-116.70,2.05,-7.87,-7.87,0.9725,0.0597,2565.0,-108.83,0.00,0.00,-108.83,20.77,-117.30,4.59,-8.47,-8.47,0.9775,0.0618,2565.0,6.40,-8.17,0.00,-1.77,0.10,6.30,-0.83,-0.10,8.07,0.1400,0.0601,1852.5,9.60,-3.66,0.00,5.94,0.14,9.46,2.27,-0.14,3.52,0.1891,0.0282,1852.5,111.66,0.00,0.00,111.66,-22.44,127.44,-7.49,15.77,15.77,0.8789,0.0940,2565.0,111.66,0.00,0.00,111.66,-22.44,127.82,-8.59,16.16,16.16,0.8815,0.0955,2565.0,-26.67,0.00,0.00,-26.67,3.10,-33.65,7.21,-6.98,-6.98,0.7478,0.0348,2137.5,-26.67,0.00,0.00,-26.67,3.10,-33.43,5.43,-6.76,-6.76,0.7429,0.0347,2137.5,-22.90,35.59,35.83,-0.0465,0.6128,-0.0506,-0.1547,0.1353,8,-0.01,-0.01,0.0098,0.8476,-0.0668,-0.0057,0.0007,0.0083,0.0047,1
3.740,374,ASCENT,Ascent,0.9670,-108.63,0.00,0.00,-108.59,20.77,-116.67,3.67,-8.04,-8.07,0.9722,0.0600,2565.0,-108.63,0.00,0.00,-108.59,20.77,-117.27,6.23,-8.65,-8.68,0.9773,0.0621,2565.0,6.40,-8.17,0.00,-1.78,0.10,6.32,-0.29,-0.09,8.10,0.1404,0.0608,1852.5,9.60,-3.66,0.00,5.92,0.14,9.46,2.54,-0.14,3.54,0.1892,0.0286,1852.5,111.44,0.00,0.00,111.44,-22.44,127.44,-8.58,16.00,16.00,0.8789,0.0946,2565.0,111.44,0.00,0.00,111.44,-22.44,127.82,-9.66,16.38,16.38,0.8815,0.0961,2565.0,-26.64,0.00,0.00,-26.64,3.10,-33.67,7.20,-7.03,-7.03,0.7481,0.0351,2137.5,-26.64,0.00,0.00,-26.64,3.10,-33.44,5.42,-6.80,-6.80,0.7431,0.0349,2137.5,-22.88,35.59,35.81,-0.0465,0.6127,-0.0506,-0.1547,0.1353,8,-0.01,-0.01,0.0097,0.8477,-0.0667,-0.0055,0.0093,0.0089,0.0047,1
3.750,375,ASCENT,Ascent,0.9640,-108.42,0.00,0.06,-108.35,20.77,-116.62,5.16,-8.20,-8.27,0.9718,0.0603,2565.0,-108.42,0.00,0.06,-108.35,20.77,-117.23,7.72,-8.81,-8.87,0.9769,0.0624,2565.0,6.40,-8.17,0.00,-1.80,0.10,6.34,0.06,-0.07,8.14,0.1409,0.0613,1852.5,9.60,-3.66,0.00,5.91,0.14,9.46,2.72,-0.14,3.56,0.1893,0.0289,1852.5,111.21,0.00,0.00,111.21,-22.44,127.43,-9.71,16.21,16.21,0.8788,0.0952,2565.0,111.21,0.00,0.00,111.21,-22.44,127.81,-10.77,16.60,16.60,0.8815,0.0967,2565.0,-26.61,0.00,0.00,-26.61,3.10,-33.68,7.15,-7.07,-7.07,0.7485,0.0353,2137.5,-26.61,0.00,0.00,-26.61,3.10,-33.46,5.35,-6.85,-6.85,0.7435,0.0352,2137.5,-22.85,35.59,35.80,-0.0464,0.6127,-0.0506,-0.1547,0.1353,8,-0.01,-0.01,0.0097,0.8479,-0.0666,-0.0052,0.0187,0.0096,0.0047,1
3.760,376,ASCENT,Ascent,0.9610,-108.21,0.00,0.09,-108.12,20.77,-116.56,6.58,-8.35,-8.44,0.9713,0.0605,2565.0,-108.21,0.00,0.09,-108.12,20.77,-117.17,9.14,-8.96,-9.05,0.9764,0.0626,2565.0,6.41,-8.17,-0.04,-1.81,0.10,6.36,0.28,-0.04,8.17,0.1414,0.0618,1852.5,9.60,-3.66,-0.04,5.90,0.14,9.47,2.85,-0.13,3.57,0.1894,0.0291,1852.5,110.99,0.00,0.00,110.99,-22.44,127.41,-10.96,16.42,16.42,0.8787,0.0956,2565.0,110.99,0.00,0.00,110.99,-22.44,127.79,-12.00,16.80,16.80,0.8813,0.0971,2565.0,-26.58,0.00,0.00,-26.58,3.10,-33.70,7.12,-7.12,-7.12,0.7489,0.0356,2137.5,-26.58,0.00,0.00,-26.58,3.10,-33.47,5.30,-6.89,-6.89,0.7438,0.0355,2137.5,-22.83,35.58,35.78,-0.0463,0.6128,-0.0504,-0.1547,0.1353,8,-0.01,-0.01,0.0096,0.8481,-0.0665,-0.0050,0.0285,0.0103,0.0048,1
3.770,377,ASCENT,Ascent,0.9580,-108.00,0.00,0.12,-107.88,20.48,-116.49,7.91,-8.48,-8.60,0.9707,0.0604,2565.0,-108.00,0.00,0.12,-107.88,20.48,-117.09,10.49,-9.09,-9.21,0.9758,0.0626,2565.0,6.41,-8.17,-0.06,-1.82,0.11,6.39,0.38,-0.02,8.21,0.1419,0.0621,1852.5,9.60,-3.66,-0.06,5.88,0.16,9.48,2.93,-0.13,3.59,0.1896,0.0293,1852.5,110.77,0.00,0.00,110.77,-22.14,127.38,-12.28,16.61,16.61,0.8785,0.0958,2565.0,110.77,0.00,0.00,110.77,-22.14,127.76,-13.31,16.99,16.99,0.8811,0.0973,2565.0,-26.55,0.00,0.00,-26.55,3.05,-33.72,7.12,-7.17,-7.17,0.7493,0.0359,2137.5,-26.55,0.00,0.00,-26.55,3.05,-33.49,5.28,-6.94,-6.94,0.7442,0.0357,2137.5,-22.81,35.58,35.77,-0.0462,0.6129,-0.0503,-0.1547,0.1353,8,-0.01,-0.01,0.0096,0.8485,-0.0664,-0.0047,0.0389,0.0110,0.0048,1
3.780,378,ASCENT,Ascent,0.9550,-107.80,0.00,0.14,-107.65,20.48,-116.40,9.33,-8.60,-8.74,0.9700,0.0605,2565.0,-107.80,0.00,0.14,-107.65,20.48,-117.01,11.92,-9.21,-9.35,0.9751,0.0626,2565.0,6.41,-8.17,-0.07,-1.84,0.11,6.41,0.49,0.00,8.25,0.1425,0.0625,1852.5,9.61,-3.66,-0.07,5.87,0.16,9.48,2.99,-0.12,3.61,0.1897,0.0295,1852.5,110.55,0.00,0.00,110.55,-22.14,127.33,-13.70,16.79,16.79,0.8782,0.0960,2565.0,110.55,0.00,0.00,110.55,-22.14,127.71,-14.72,17.17,17.17,0.8808,0.0975,2565.0,-26.52,0.00,0.00,-26.52,3.05,-33.74,7.13,-7.22,-7.22,0.7498,0.0361,2137.5,-26.52,0.00,0.00,-26.52,3.05,-33.51,5.27,-6.99,-6.99,0.7446,0.0360,2137.5,-22.79,35.58,35.75,-0.0461,0.6131,-0.0501,-0.1547,0.1353,8,-0.01,-0.01,0.0095,0.8489,-0.0663,-0.0044,0.0495,0.0117,0.0048,1
3.790,379,ASCENT,Ascent,0.9520,-107.59,0.00,0.16,-107.43,20.48,-116.30,10.51,-8.70,-8.87,0.9692,0.0605,2565.0,-107.59,0.00,0.16,-107.43,20.48,-116.91,13.11,-9.31,-9.48,0.9742,0.0626,2565.0,6.41,-8.17,-0.08,-1.84,0.11,6.44,0.41,0.03,8.28,0.1430,0.0627,1852.5,9.61,-3.66,-0.08,5.86,0.16,9.49,3.00,-0.12,3.63,0.1898,0.0296,1852.5,110.32,0.00,0.00,110.32,-22.14,127.27,-15.09,16.95,16.95,0.8777,0.0961,2565.0,110.32,0.00,0.00,110.32,-22.14,127.65,-16.10,17.33,17.33,0.8804,0.0976,2565.0,-26.49,0.00,0.00,-26.49,3.05,-33.76,7.15,-7.27,-7.27,0.7502,0.0364,2137.5,-26.49,0.00,0.00,-26.49,3.05,-33.53,5.27,-7.04,-7.04,0.7450,0.0362,2137.5,-22.77,35.58,35.74,-0.0460,0.6134,-0.0498,-0.1547,0.1353,8,-0.01,-0.01,0.0095,0.8495,-0.0662,-0.0041,0.0601,0.0124,0.0048,1
3.800,380,ASCENT,Ascent,0.9490,-107.39,0.00,0.18,-107.21,20.29,-116.19,11.58,-8.80,-8.98,0.9682,0.0604,2565.0,-107.39,0.00,0.18,-107.21,20.29,-116.80,14.20,-9.41,-9.59,0.9733,0.0625,2565.0,6.41,-8.17,-0.09,-1.85,0.11,6.46,0.26,0.05,8.31,0.1435,0.0628,1852.5,9.61,-3.66,-0.09,5.86,0.17,9.50,2.97,-0.11,3.64,0.1900,0.0297,1852.5,110.10,0.00,0.00,110.10,-21.93,127.20,-16.50,17.10,17.10,0.8772,0.0960,2565.0,110.10,0.00,0.00,110.10,-21.93,127.58,-17.50,17.48,17.48,0.8799,0.0976,2565.0,-26.46,0.00,0.00,-26.46,3.01,-33.78,7.20,-7.32,-7.32,0.7506,0.0366,2137.5,-26.46,0.00,0.00,-26.46,3.01,-33.54,5.29,-7.09,-7.09,0.7454,0.0365,2137.5,-22.75,35.59,35.72,-0.0460,0.6138,-0.0495,-0.1547,0.1353,8,-0.01,-0.01,0.0095,0.8502,-0.0661,-0.0039,0.0708,0.0131,0.0048,1
3.810,381,ASCENT,Ascent,0.9460,-107.19,0.00,0.20,-106.99,20.29,-116.07,12.69,-8.88,-9.08,0.9672,0.0603,2565.0,-107.19,0.00,0.20,-106.99,20.29,-116.68,15.32,-9.49,-9.69,0.9723,0.0624,2565.0,6.41,-8.17,-0.10,-1.86,0.11,6.48,0.12,0.07,8.34,0.1440,0.0629,1852.5,9.61,-3.66,-0.10,5.85,0.17,9.51,2.93,-0.11,3.65,0.1901,0.0298,1852.5,109.88,0.00,0.00,109.88,-21.93,127.11,-17.96,17.23,17.23,0.8766,0.0960,2565.0,109.88,0.00,0.00,109.88,-21.93,127.50,-18.95,17.61,17.61,0.8793,0.0975,2565.0,-26.43,0.00,0.00,-26.43,3.01,-33.80,7.26,-7.37,-7.37,0.7510,0.0368,2137.5,-26.43,0.00,0.00,-26.43,3.01,-33.56,5.33,-7.14,-7.14,0.7458,0.0367,2137.5,-22.74,35.59,35.71,-0.0459,0.6143,-0.0492,-0.1547,0.1353,8,-0.01,-0.01,0.0094,0.8510,-0.0660,-0.0036,0.0813,0.0137,0.0049,1
3.820,382,ASCENT,Ascent,0.9430,-106.99,0.00,0.21,-106.78,20.29,-115.94,13.61,-8.95,-9.16,0.9661,0.0602,2565.0,-106.99,0.00,0.21,-106.78,20.29,-116.55,16.26,-9.56,-9.77,0.9712,0.0623,2565.0,6.41,-8.17,-0.10,-1.86,0.11,6.50,-0.13,0.09,8.36,0.1444,0.0628,1852.5,9.61,-3.66,-0.10,5.85,0.17,9.51,2.85,-0.10,3.66,0.1902,0.0298,1852.5,109.67,0.00,0.00,109.67,-21.93,127.01,-19.35,17.35,17.35,0.8760,0.0958,2565.0,109.67,0.00,0.00,109.67,-21.93,127.39,-20.33,17.73,17.73,0.8786,0.0974,2565.0,-26.40,0.00,0.00,-26.40,3.01,-33.82,7.32,-7.42,-7.42,0.7515,0.0370,2137.5,-26.40,0.00,0.00,-26.40,3.01,-33.58,5.38,-7.19,-7.19,0.7463,0.0369,2137.5,-22.73,35.60,35.69,-0.0458,0.6149,-0.0489,-0.1547,0.1353,8,-0.01,-0.01,0.0094,0.8519,-0.0658,-0.0033,0.0914,0.0144,0.0049,1
3.830,383,ASCENT,Ascent,0.9400,-106.78,0.00,0.21,-106.57,20.19,-115.80,14.43,-9.01,-9.22,0.9650,0.0601,2565.0,-106.78,0.00,0.21,-106.57,20.19,-116.41,17.09,-9.63,-9.83,0.9701,0.0622,2565.0,6.41,-8.17,-0.10,-1.86,0.11,6.52,-0.43,0.10,8.38,0.1448,0.0627,1852.5,9.61,-3.66,-0.10,5.85,0.17,9.52,2.76,-0.10,3.67,0.1903,0.0297,1852.5,109.45,0.00,0.00,109.45,-21.83,126.90,-20.72,17.45,17.45,0.8752,0.0956,2565.0,109.45,0.00,0.00,109.45,-21.83,127.28,-21.69,17.83,17.83,0.8778,0.0972,2565.0,-26.37,0.00,0.00,-26.37,3.00,-33.83,7.41,-7.47,-7.47,0.7518,0.0372,2137.5,-26.37,0.00,0.00,-26.37,3.00,-33.60,5.45,-7.23,-7.23,0.7466,0.0371,2137.5,-22.73,35.61,35.68,-0.0457,0.6155,-0.0485,-0.1547,0.1353,8,-0.01,-0.01,0.0094,0.8529,-0.0657,-0.0031,0.1012,0.0150,0.0049,1
3.840,384,ASCENT,Ascent,0.9370,-106.58,0.00,0.21,-106.37,20.19,-115.65,15.22,-9.07,-9.28,0.9637,0.0599,2565.0,-106.58,0.00,0.21,-106.37,20.19,-116.26,17.90,-9.68,-9.89,0.9688,0.0620,2565.0,6.41,-8.17,-0.10,-1.86,0.11,6.53,-0.70,0.12,8.39,0.1451,0.0626,1852.5,9.62,-3.66,-0.10,5.85,0.17,9.52,2.66,-0.10,3.67,0.1904,0.0296,1852.5,109.23,0.00,0.00,109.23,-21.83,126.77,-22.07,17.54,17.54,0.8743,0.0954,2565.0,109.23,0.00,0.00,109.23,-21.83,127.15,-23.03,17.92,17.92,0.8769,0.0969,2565.0,-26.34,0.00,0.00,-26.34,3.00,-33.85,7.52,-7.51,-7.51,0.7522,0.0374,2137.5,-26.34,0.00,0.00,-26.34,3.00,-33.62,5.54,-7.28,-7.28,0.7470,0.0373,2137.5,-22.74,35.62,35.66,-0.0456,0.6163,-0.0482,-0.1547,0.1353,8,-0.01,-0.01,0.0094,0.8539,-0.0656,-0.0028,0.1106,0.0156,0.0049,1
3.850,385,ASCENT,Ascent,0.9340,-106.38,0.00,0.19,-106.18,20.19,-115.50,15.88,-9.12,-9.31,0.9625,0.0598,2565.0,-106.38,0.00,0.19,-106.18,20.19,-116.11,18.56,-9.73,-9.92,0.9675,0.0618,2565.0,6.42,-8.17,-0.10,-1.85,0.11,6.54,-1.02,0.12,8.39,0.1453,0.0624,1852.5,9.62,-3.66,-0.10,5.86,0.17,9.52,2.55,-0.09,3.66,0.1905,0.0295,1852.5,109.01,0.00,0.00,109.01,-21.83,126.63,-23.35,17.62,17.62,0.8733,0.0951,2565.0,109.01,0.00,0.00,109.01,-21.83,127.01,-24.30,18.00,18.00,0.8759,0.0966,2565.0,-26.31,0.00,1.43,-24.88,3.00,-33.86,7.63,-7.56,-8.99,0.7525,0.0435,2137.5,-26.31,0.00,1.43,-24.88,3.00,-33.63,5.64,-7.33,-8.76,0.7474,0.0434,2137.5,-22.73,35.63,35.65,-0.0455,0.6171,-0.0478,-0.1547,0.1353,8,-0.01,-0.01,0.0093,0.8551,-0.0654,-0.0026,0.1196,0.0157,0.0049,1
3.860,386,ASCENT,Ascent,0.9310,-106.18,0.00,0.00,-106.18,20.19,-115.34,15.71,-9.17,-9.17,0.9612,0.0590,2565.0,-106.18,0.00,0.00,-106.18,20.19,-115.95,18.30,-9.78,-9.78,0.9663,0.0611,2565.0,6.42,-8.17,0.00,-1.75,0.11,6.56,-0.30,0.14,8.31,0.1457,0.0623,1852.5,9.62,-3.66,0.00,5.96,0.17,9.53,2.88,-0.09,3.57,0.1906,0.0291,1852.5,108.79,0.00,0.00,108.79,-21.83,126.48,-24.21,17.69,17.69,0.8723,0.0950,2565.0,108.79,0.00,0.00,108.79,-21.83,126.86,-25.10,18.07,18.07,0.8749,0.0966,2565.0,-26.28,0.00,1.91,-24.37,3.00,-33.86,9.44,-7.59,-9.49,0.7525,0.0468,2137.5,-26.28,0.00,1.91,-24.37,3.00,-33.63,7.47,-7.35,-9.26,0.7473,0.0467,2137.5,-22.73,35.64,35.63,-0.0454,0.6180,-0.0419,-0.1547,0.1353,8,-0.01,-0.01,0.0093,0.8564,-0.0653,-0.0023,0.1278,0.0157,0.0049,1
3.870,387,ASCENT,Ascent,0.9280,-105.97,0.00,0.00,-105.97,20.19,-115.20,14.72,-9.23,-9.23,0.9600,0.0599,2565.0,-105.97,0.00,0.00,-105.97,20.19,-115.81,17.40,-9.83,-9.83,0.9651,0.0620,2565.0,6.42,-8.17,0.00,-1.75,0.11,6.57,-0.29,0.15,8.32,0.1460,0.0624,1852.5,9.62,-3.66,0.00,5.96,0.16,9.54,3.36,-0.08,3.58,0.1908,0.0296,1852.5,108.57,0.00,0.00,108.57,-21.83,126.32,-25.30,17.74,17.74,0.8712,0.0947,2565.0,108.57,0.00,0.00,108.57,-21.83,126.70,-26.25,18.13,18.13,0.8738,0.0963,2565.0,-26.25,0.00,0.97,-25.27,3.00,-33.84,11.41,-7.59,-8.56,0.7519,0.0408,2137.5,-26.25,0.00,0.97,-25.27,3.00,-33.60,9.44,-7.36,-8.33,0.7468,0.0407,2137.5,-22.74,35.66,35.62,-0.0453,0.6190,-0.0374,-0.1547,0.1353,8,-0.01,-0.02,0.0093,0.8577,-0.0651,-0.0021,0.1351,0.0157,0.0049,1
3.880,388,ASCENT,Ascent,0.9250,-105.77,0.00,0.00,-105.77,20.19,-115.05,15.92,-9.28,-9.28,0.9588,0.0595,2565.0,-105.77,0.00,0.00,-105.77,20.19,-115.65,18.75,-9.88,-9.88,0.9638,0.0614,2565.0,6.42,-8.17,0.00,-1.75,0.11,6.58,-1.29,0.16,8.33,0.1461,0.0617,1852.5,9.62,-3.66,0.00,5.96,0.16,9.55,3.05,-0.07,3.59,0.1910,0.0294,1852.5,108.35,0.00,0.00,108.35,-21.83,126.14,-27.20,17.78,17.78,0.8699,0.0939,2565.0,108.35,0.00,0.00,108.35,-21.83,126.52,-28.16,18.16,18.16,0.8725,0.0954,2565.0,-26.22,0.00,1.84,-24.38,3.00,-33.82,10.31,-7.61,-9.44,0.7516,0.0460,2137.5,-26.22,0.00,1.84,-24.38,3.00,-33.59,8.29,-7.38,-9.22,0.7465,0.0460,2137.5,-22.76,35.68,35.60,-0.0452,0.6200,-0.0409,-0.1547,0.1353,8,-0.01,-0.02,0.0093,0.8591,-0.0650,-0.0019,0.1417,0.0152,0.0049,1
3.890,389,ASCENT,Ascent,0.9220,-105.57,0.00,0.00,-105.57,20.19,-114.89,16.13,-9.32,-9.32,0.9575,0.0597,2565.0,-105.57,0.00,0.00,-105.57,20.19,-115.49,18.73,-9.92,-9.92,0.9624,0.0617,2565.0,6.42,-8.17,0.00,-1.75,0.11,6.58,-0.65,0.16,8.33,0.1463,0.0622,1852.5,9.62,-3.66,0.00,5.96,0.16,9.56,3.09,-0.06,3.60,0.1912,0.0294,1852.5,108.14,0.00,0.00,108.14,-21.83,125.95,-28.25,17.81,17.81,0.8686,0.0935,2565.0,108.14,0.00,0.00,108.14,-21.83,126.33,-28.98,18.19,18.19,0.8712,0.0951,2565.0,-26.19,0.00,-0.22,-26.40,3.00,-33.80,11.25,-7.62,-7.40,0.7512,0.0394,2137.5,-26.19,0.00,-0.22,-26.40,3.00,-33.58,9.30,-7.39,-7.18,0.7462,0.0393,2137.5,-22.79,35.72,35.58,-0.0451,0.6211,-0.0361,-0.1547,0.1353,8,-0.01,-0.02,0.0093,0.8605,-0.0649,-0.0018,0.1475,0.0148,0.0048,1
3.900,390,ASCENT,Ascent,0.9190,-105.37,0.00,0.00,-105.37,20.29,-114.73,17.38,-9.36,-9.36,0.9561,0.0592,2565.0,-105.37,0.00,0.00,-105.37,20.29,-115.32,20.05,-9.95,-9.95,0.9610,0.0611,2565.0,6.42,-8.17,0.00,-1.75,0.09,6.57,-1.75,0.15,8.32,0.1461,0.0613,1852.5,9.63,-3.66,0.00,5.97,0.14,9.57,2.69,-0.06,3.60,0.1913,0.0292,1852.5,107.92,0.00,0.00,107.92,-21.92,125.74,-29.86,17.83,17.83,0.8672,0.0927,2565.0,107.92,0.00,0.00,107.92,-21.92,126.12,-30.63,18.21,18.21,0.8698,0.0944,2565.0,-26.16,0.00,1.17,-24.98,3.03,-33.80,9.87,-7.64,-8.81,0.7511,0.0430,2137.5,-26.16,0.00,1.17,-24.98,3.03,-33.58,7.92,-7.43,-8.60,0.7463,0.0430,2137.5,-22.82,35.75,35.57,-0.0451,0.6223,-0.0415,-0.1547,0.1353,8,-0.01,-0.02,0.0093,0.8620,-0.0647,-0.0017,0.1525,0.0143,0.0048,1
3.910,391,ASCENT,Ascent,0.9160,-105.17,0.00,0.00,-105.17,20.29,-114.56,17.54,-9.39,-9.39,0.9546,0.0593,2565.0,-105.17,0.00,0.00,-105.17,20.29,-115.15,20.01,-9.98,-9.98,0.9596,0.0613,2565.0,6.42,-8.17,0.00,-1.75,0.09,6.57,-1.34,0.15,8.32,0.1460,0.0616,1852.5,9.63,-3.66,0.00,5.97,0.14,9.57,2.65,-0.06,3.60,0.1914,0.0292,1852.5,107.70,0.00,0.00,107.70,-21.92,125.53,-30.51,17.84,17.84,0.8658,0.0924,2565.0,107.70,0.00,0.00,107.70,-21.92,125.91,-31.14,18.22,18.22,0.8684,0.0941,2565.0,-26.13,0.00,-0.15,-26.27,3.03,-33.79,10.48,-7.67,-7.52,0.7510,0.0366,2137.5,-26.13,0.00,-0.15,-26.27,3.03,-33.58,8.61,-7.45,-7.31,0.7462,0.0365,2137.5,-22.87,35.79,35.55,-0.0451,0.6235,-0.0390,-0.1547,0.1353,8,-0.01,-0.01,0.0093,0.8636,-0.0646,-0.0017,0.1568,0.0140,0.0048,1
3.920,392,ASCENT,Ascent,0.9130,-104.96,0.00,0.00,-104.96,20.29,-114.38,18.56,-9.41,-9.41,0.9531,0.0588,2565.0,-104.96,0.00,0.00,-104.96,20.29,-114.96,21.12,-10.00,-10.00,0.9580,0.0608,2565.0,6.42,-8.17,0.00,-1.75,0.09,6.56,-2.35,0.14,8.31,0.1458,0.0607,1852.5,9.63,-3.66,0.00,5.97,0.14,9.57,2.30,-0.06,3.60,0.1914,0.0289,1852.5,107.48,0.00,0.00,107.48,-21.92,125.31,-31.58,17.83,17.83,0.8642,0.0918,2565.0,107.48,0.00,0.00,107.48,-21.92,125.69,-32.33,18.21,18.21,0.8668,0.0935,2565.0,-26.10,0.00,1.72,-24.37,3.03,-33.80,9.25,-7.70,-9.42,0.7510,0.0433,2137.5,-26.10,0.00,1.72,-24.37,3.03,-33.59,7.38,-7.49,-9.21,0.7464,0.0433,2137.5,-22.90,35.82,35.54,-0.0451,0.6248,-0.0451,-0.1547,0.1353,8,-0.01,-0.01,0.0092,0.8652,-0.0645,-0.0016,0.1609,0.0135,0.0048,1
3.930,393,ASCENT,Ascent,0.9100,-104.76,0.00,0.00,-104.76,20.48,-114.20,18.16,-9.44,-9.44,0.9517,0.0593,2565.0,-104.76,0.00,0.00,-104.76,20.48,-114.79,20.51,-10.03,-10.03,0.9565,0.0614,2565.0,6.42,-8.17,0.00,-1.75,0.08,6.56,-1.29,0.14,8.31,0.1458,0.0615,1852.5,9.63,-3.66,0.00,5.97,0.11,9.58,2.58,-0.05,3.61,0.1915,0.0292,1852.5,107.26,0.00,0.00,107.26,-22.11,125.09,-31.58,17.83,17.83,0.8627,0.0919,2565.0,107.26,0.00,0.00,107.26,-22.11,125.47,-32.23,18.21,18.21,0.8653,0.0936,2565.0,-26.06,0.00,-0.44,-26.51,3.08,-33.78,10.92,-7.72,-7.28,0.7508,0.0363,2137.5,-26.06,0.00,-0.44,-26.51,3.08,-33.58,9.11,-7.51,-7.07,0.7462,0.0362,2137.5,-22.94,35.86,35.52,-0.0451,0.6261,-0.0399,-0.1547,0.1353,8,-0.01,-0.01,0.0092,0.8668,-0.0644,-0.0015,0.1644,0.0131,0.0048,1
