load_kg,tick,sq,world_trunk_pitch,ref_world_trunk_pitch,trunk_excess,pelvis_world_pitch,thigh_world_pitch,shank_world_pitch,hip_nominal,hip_actual,hip_excess,abdomen_nominal,abdomen_actual,abdomen_excess,thorax_nominal,thorax_actual,thorax_excess,bar_ap,support_center,cop_ap,bar_rel_support,bar_rel_cop,saddle_separation,saddle_attached,com_ap,support_min,support_max
0,110,0.3300,21.404,20.508,0.896,9.140,154.522,-161.095,-41.744,-34.184,7.560,4.692,6.908,2.216,7.037,7.359,0.322,0.00000,-0.00972,-0.02774,0.00972,0.02774,0.00000,0,-0.02854,-0.15472,0.13528
0,111,0.3330,21.609,20.666,0.943,9.259,154.206,-160.947,-42.244,-34.618,7.626,4.715,6.977,2.262,7.071,7.427,0.356,0.00000,-0.00972,-0.03292,0.00972,0.03292,0.00000,0,-0.02851,-0.15472,0.13528
0,112,0.3360,21.816,20.824,0.992,9.390,153.887,-160.795,-42.744,-35.053,7.691,4.738,7.054,2.316,7.106,7.493,0.387,0.00000,-0.00972,-0.02610,0.00972,0.02610,0.00000,0,-0.02847,-0.15472,0.13528
0,113,0.3390,22.022,20.981,1.041,9.514,153.564,-160.644,-43.244,-35.503,7.740,4.761,7.121,2.360,7.140,7.558,0.418,0.00000,-0.00972,-0.03072,0.00972,0.03072,0.00000,0,-0.02844,-0.15472,0.13528
0,114,0.3420,22.230,21.139,1.091,9.647,153.241,-160.491,-43.749,-35.950,7.799,4.784,7.195,2.411,7.174,7.622,0.448,0.00000,-0.00972,-0.02561,0.00972,0.02561,0.00000,0,-0.02840,-0.15472,0.13528
0,115,0.3450,22.440,21.297,1.143,9.775,152.912,-160.341,-44.257,-36.406,7.851,4.806,7.260,2.454,7.208,7.687,0.480,0.00000,-0.00972,-0.02960,0.00972,0.02960,0.00000,0,-0.02836,-0.15472,0.13528
0,116,0.3480,22.652,21.455,1.197,9.914,152.582,-160.186,-44.765,-36.862,7.903,4.829,7.333,2.504,7.241,7.751,0.510,0.00000,-0.00972,-0.02314,0.00972,0.02314,0.00000,0,-0.02832,-0.15472,0.13528
0,117,0.3510,22.867,21.614,1.253,10.052,152.249,-160.033,-45.275,-37.331,7.944,4.851,7.396,2.545,7.275,7.814,0.540,0.00000,-0.00972,-0.02761,0.00972,0.02761,0.00000,0,-0.02829,-0.15472,0.13528
0,118,0.3540,23.082,21.777,1.306,10.195,151.919,-159.873,-45.790,-37.803,7.987,4.873,7.464,2.591,7.307,7.878,0.571,0.00000,-0.00972,-0.02441,0.00972,0.02441,0.00000,0,-0.02826,-0.15472,0.13528
0,119,0.3570,23.302,21.939,1.363,10.336,151.578,-159.718,-46.304,-38.276,8.029,4.895,7.526,2.631,7.340,7.941,0.601,0.00000,-0.00972,-0.02968,0.00972,0.02968,0.00000,0,-0.02823,-0.15472,0.13528
0,120,0.3600,23.522,22.102,1.420,10.482,151.237,-159.559,-46.819,-38.757,8.062,4.917,7.596,2.679,7.373,8.003,0.630,0.00000,-0.00972,-0.02298,0.00972,0.02298,0.00000,0,-0.02821,-0.15472,0.13528
0,121,0.3630,23.747,22.265,1.482,10.624,150.887,-159.407,-47.339,-39.244,8.095,4.938,7.661,2.724,7.405,8.066,0.661,0.00000,-0.00972,-0.02786,0.00972,0.02786,0.00000,0,-0.02819,-0.15472,0.13528
0,122,0.3660,23.971,22.427,1.544,10.771,150.539,-159.250,-47.859,-39.737,8.122,4.959,7.735,2.775,7.437,8.130,0.693,0.00000,-0.00972,-0.02107,0.00972,0.02107,0.00000,0,-0.02817,-0.15472,0.13528
0,123,0.3690,24.196,22.590,1.607,10.920,150.192,-159.088,-48.379,-40.232,8.147,4.980,7.803,2.823,7.468,8.195,0.726,0.00000,-0.00972,-0.02562,0.00972,0.02562,0.00000,0,-0.02816,-0.15472,0.13528
0,124,0.3720,24.424,22.752,1.672,11.067,149.838,-158.930,-48.901,-40.728,8.173,5.001,7.870,2.869,7.500,8.258,0.759,0.00000,-0.00972,-0.02687,0.00972,0.02687,0.00000,0,-0.02815,-0.15472,0.13528
0,125,0.3750,24.652,22.915,1.737,11.218,149.488,-158.765,-49.425,-41.229,8.196,5.022,7.941,2.919,7.531,8.322,0.792,0.00000,-0.00972,-0.02459,0.00972,0.02459,0.00000,0,-0.02815,-0.15472,0.13528
0,126,0.3780,24.883,23.078,1.805,11.367,149.126,-158.605,-49.948,-41.730,8.218,5.043,8.009,2.966,7.562,8.386,0.824,0.00000,-0.00972,-0.03018,0.00972,0.03018,0.00000,0,-0.02815,-0.15472,0.13528
0,127,0.3810,25.113,23.240,1.873,11.517,148.766,-158.442,-50.472,-42.241,8.232,5.063,8.083,3.020,7.593,8.450,0.857,0.00000,-0.00972,-0.02487,0.00972,0.02487,0.00000,0,-0.02815,-0.15472,0.13528
0,128,0.3840,25.346,23.403,1.943,11.665,148.396,-158.283,-50.998,-42.750,8.248,5.084,8.154,3.071,7.623,8.515,0.892,0.00000,-0.00972,-0.03014,0.00972,0.03014,0.00000,0,-0.02816,-0.15472,0.13528
0,129,0.3870,25.577,23.565,2.012,11.817,148.030,-158.119,-51.524,-43.268,8.256,5.104,8.231,3.127,7.653,8.580,0.926,0.00000,-0.00972,-0.02457,0.00972,0.02457,0.00000,0,-0.02816,-0.15472,0.13528
0,130,0.3900,25.812,23.728,2.084,11.967,147.656,-157.960,-52.050,-43.786,8.264,5.124,8.303,3.179,7.683,8.645,0.961,0.00000,-0.00972,-0.02953,0.00972,0.02953,0.00000,0,-0.02816,-0.15472,0.13528
0,131,0.3930,26.046,23.891,2.155,12.120,147.286,-157.796,-52.576,-44.310,8.266,5.144,8.380,3.236,7.713,8.710,0.997,0.00000,-0.00972,-0.02386,0.00972,0.02386,0.00000,0,-0.02817,-0.15472,0.13528
0,132,0.3960,26.283,24.053,2.229,12.271,146.908,-157.636,-53.103,-44.833,8.269,5.163,8.452,3.289,7.742,8.775,1.033,0.00000,-0.00972,-0.02883,0.00972,0.02883,0.00000,0,-0.02818,-0.15472,0.13528
0,133,0.3990,26.518,24.216,2.302,12.426,146.534,-157.473,-53.629,-45.363,8.266,5.183,8.529,3.346,7.772,8.840,1.069,0.00000,-0.00972,-0.02323,0.00972,0.02323,0.00000,0,-0.02819,-0.15472,0.13528
0,134,0.4020,26.757,24.376,2.381,12.579,146.152,-157.313,-54.155,-45.891,8.264,5.202,8.601,3.399,7.801,8.906,1.105,0.00000,-0.00972,-0.02822,0.00972,0.02822,0.00000,0,-0.02820,-0.15472,0.13528
0,135,0.4050,26.993,24.534,2.459,12.735,145.775,-157.149,-54.681,-46.426,8.254,5.221,8.679,3.458,7.829,8.971,1.141,0.00000,-0.00972,-0.02268,0.00972,0.02268,0.00000,0,-0.02822,-0.15472,0.13528
0,136,0.4080,27.230,24.692,2.538,12.892,145.400,-156.981,-55.206,-46.960,8.247,5.241,8.752,3.512,7.858,9.036,1.178,0.00000,-0.00972,-0.02770,0.00972,0.02770,0.00000,0,-0.02824,-0.15472,0.13528
0,137,0.4110,27.471,24.851,2.620,13.046,145.010,-156.821,-55.731,-47.492,8.239,5.259,8.823,3.564,7.887,9.100,1.213,0.00000,-0.00972,-0.02987,0.00972,0.02987,0.00000,0,-0.02826,-0.15472,0.13528
0,138,0.4140,27.709,25.009,2.700,13.202,144.624,-156.659,-56.254,-48.035,8.219,5.278,8.902,3.624,7.915,9.164,1.249,0.00000,-0.00972,-0.02311,0.00972,0.02311,0.00000,0,-0.02829,-0.15472,0.13528
0,139,0.4170,27.946,25.168,2.778,13.359,144.244,-156.489,-56.778,-48.577,8.201,5.297,8.978,3.681,7.943,9.229,1.287,0.00000,-0.00972,-0.02800,0.00972,0.02800,0.00000,0,-0.02831,-0.15472,0.13528
0,140,0.4200,28.185,25.326,2.859,13.512,143.851,-156.327,-57.301,-49.114,8.187,5.315,9.048,3.733,7.970,9.293,1.323,0.00000,-0.00972,-0.03199,0.00972,0.03199,0.00000,0,-0.02834,-0.15472,0.13528
0,141,0.4230,28.423,25.484,2.938,13.669,143.461,-156.161,-57.821,-49.660,8.160,5.334,9.128,3.794,7.998,9.356,1.359,0.00000,-0.00972,-0.02535,0.00972,0.02535,0.00000,0,-0.02836,-0.15472,0.13528
0,142,0.4260,28.662,25.643,3.020,13.820,143.061,-156.003,-58.340,-50.206,8.134,5.352,9.202,3.850,8.025,9.420,1.395,0.00000,-0.00972,-0.03038,0.00972,0.03038,0.00000,0,-0.02839,-0.15472,0.13528
0,143,0.4290,28.900,25.801,3.098,13.975,142.668,-155.841,-58.860,-50.758,8.101,5.370,9.283,3.913,8.052,9.485,1.433,0.00000,-0.00972,-0.02341,0.00972,0.02341,0.00000,0,-0.02841,-0.15472,0.13528
0,144,0.4320,29.135,25.960,3.176,14.135,142.283,-155.669,-59.376,-51.306,8.069,5.388,9.359,3.971,8.079,9.550,1.471,0.00000,-0.00972,-0.02814,0.00972,0.02814,0.00000,0,-0.02843,-0.15472,0.13528
0,145,0.4350,29.374,26.118,3.256,14.289,141.885,-155.505,-59.890,-51.851,8.038,5.406,9.427,4.021,8.105,9.612,1.507,0.00000,-0.00972,-0.03311,0.00972,0.03311,0.00000,0,-0.02846,-0.15472,0.13528
0,146,0.4380,29.610,26.276,3.334,14.445,141.492,-155.339,-60.404,-52.403,8.001,5.423,9.504,4.080,8.132,9.674,1.542,0.00000,-0.00972,-0.02658,0.00972,0.02658,0.00000,0,-0.02849,-0.15472,0.13528
0,147,0.4410,29.848,26.435,3.414,14.598,141.086,-155.179,-60.916,-52.953,7.963,5.441,9.577,4.136,8.158,9.736,1.578,0.00000,-0.00972,-0.03200,0.00972,0.03200,0.00000,0,-0.02852,-0.15472,0.13528
0,148,0.4440,30.084,26.593,3.491,14.753,140.687,-155.016,-61.423,-53.511,7.912,5.458,9.656,4.198,8.184,9.799,1.615,0.00000,-0.00972,-0.02497,0.00972,0.02497,0.00000,0,-0.02854,-0.15472,0.13528
0,149,0.4470,30.321,26.752,3.569,14.903,140.281,-154.859,-61.931,-54.065,7.866,5.475,9.731,4.255,8.210,9.862,1.652,0.00000,-0.00972,-0.02983,0.00972,0.02983,0.00000,0,-0.02856,-0.15472,0.13528
0,150,0.4500,30.556,26.910,3.646,15.057,139.883,-154.698,-62.438,-54.622,7.816,5.493,9.811,4.318,8.236,9.925,1.689,0.00000,-0.00972,-0.02350,0.00972,0.02350,0.00000,0,-0.02858,-0.15472,0.13528
0,151,0.4530,30.788,27.055,3.734,15.217,139.495,-154.526,-62.937,-55.173,7.764,5.509,9.885,4.375,8.261,9.988,1.727,0.00000,-0.00972,-0.02843,0.00972,0.02843,0.00000,0,-0.02861,-0.15472,0.13528
0,152,0.4560,31.024,27.199,3.825,15.370,139.095,-154.363,-63.436,-55.721,7.715,5.526,9.950,4.423,8.287,10.048,1.762,0.00000,-0.00972,-0.03455,0.00972,0.03455,0.00000,0,-0.02864,-0.15472,0.13528
0,153,0.4590,31.256,27.344,3.912,15.524,138.698,-154.198,-63.935,-56.275,7.660,5.543,10.025,4.482,8.312,10.108,1.796,0.00000,-0.00972,-0.02824,0.00972,0.02824,0.00000,0,-0.02867,-0.15472,0.13528
0,154,0.4620,31.490,27.488,4.001,15.674,138.288,-154.040,-64.428,-56.825,7.603,5.560,10.097,4.538,8.336,10.168,1.831,0.00000,-0.00972,-0.03394,0.00972,0.03394,0.00000,0,-0.02869,-0.15472,0.13528
0,155,0.4650,31.720,27.633,4.087,15.825,137.886,-153.880,-64.917,-57.385,7.532,5.576,10.175,4.599,8.361,10.228,1.867,0.00000,-0.00972,-0.02693,0.00972,0.02693,0.00000,0,-0.02871,-0.15472,0.13528
0,156,0.4680,31.952,27.778,4.174,15.971,137.476,-153.727,-65.406,-57.938,7.468,5.592,10.249,4.656,8.386,10.289,1.903,0.00000,-0.00972,-0.03192,0.00972,0.03192,0.00000,0,-0.02873,-0.15472,0.13528
0,157,0.4710,32.181,27.922,4.259,16.124,137.073,-153.568,-65.892,-58.494,7.397,5.609,10.329,4.720,8.410,10.351,1.941,0.00000,-0.00972,-0.02497,0.00972,0.02497,0.00000,0,-0.02874,-0.15472,0.13528
0,158,0.4740,32.412,28.067,4.345,16.272,136.665,-153.416,-66.370,-59.050,7.320,5.625,10.399,4.774,8.434,10.411,1.977,0.00000,-0.00972,-0.02956,0.00972,0.02956,0.00000,0,-0.02876,-0.15472,0.13528
0,159,0.4770,32.640,28.211,4.429,16.423,136.267,-153.260,-66.847,-59.607,7.241,5.641,10.476,4.835,8.458,10.472,2.014,0.00000,-0.00972,-0.02343,0.00972,0.02343,0.00000,0,-0.02878,-0.15472,0.13528
0,160,0.4800,32.867,28.356,4.511,16.575,135.878,-153.097,-67.325,-60.155,7.170,5.657,10.547,4.890,8.482,10.532,2.050,0.00000,-0.00972,-0.02862,0.00972,0.02862,0.00000,0,-0.02880,-0.15472,0.13528
0,161,0.4830,33.095,28.501,4.595,16.723,135.475,-152.941,-67.790,-60.695,7.095,5.673,10.614,4.942,8.506,10.591,2.085,0.00000,-0.00972,-0.03326,0.00972,0.03326,0.00000,0,-0.02882,-0.15472,0.13528
0,162,0.4860,33.320,28.645,4.675,16.872,135.078,-152.786,-68.256,-61.247,7.008,5.688,10.688,5.000,8.529,10.648,2.119,0.00000,-0.00972,-0.02671,0.00972,0.02671,0.00000,0,-0.02885,-0.15472,0.13528
0,163,0.4890,33.546,28.790,4.756,17.012,134.671,-152.639,-68.721,-61.793,6.928,5.704,10.760,5.056,8.552,10.707,2.154,0.00000,-0.00972,-0.03221,0.00972,0.03221,0.00000,0,-0.02887,-0.15472,0.13528
0,164,0.4920,33.768,28.934,4.834,17.159,134.270,-152.488,-69.176,-62.340,6.836,5.719,10.839,5.120,8.575,10.767,2.191,0.00000,-0.00972,-0.02561,0.00972,0.02561,0.00000,0,-0.02889,-0.15472,0.13528
0,165,0.4950,33.992,29.079,4.913,17.300,133.862,-152.345,-69.627,-62.888,6.739,5.734,10.909,5.175,8.598,10.825,2.227,0.00000,-0.00972,-0.03033,0.00972,0.03033,0.00000,0,-0.02891,-0.15472,0.13528
0,166,0.4980,34.212,29.224,4.988,17.442,133.466,-152.198,-70.078,-63.436,6.642,5.750,10.987,5.237,8.621,10.885,2.264,0.00000,-0.00972,-0.02353,0.00972,0.02353,0.00000,0,-0.02893,-0.15472,0.13528
0,167,0.5010,34.430,29.360,5.070,17.593,133.081,-152.039,-70.523,-63.974,6.549,5.765,11.059,5.294,8.644,10.945,2.301,0.00000,-0.00972,-0.02863,0.00972,0.02863,0.00000,0,-0.02895,-0.15472,0.13528
0,168,0.5040,34.649,29.482,5.168,17.734,132.685,-151.889,-70.958,-64.510,6.448,5.780,11.119,5.339,8.666,11.000,2.334,0.00000,-0.00972,-0.03480,0.00972,0.03480,0.00000,0,-0.02897,-0.15472,0.13528
0,169,0.5070,34.864,29.603,5.261,17.875,132.295,-151.740,-71.393,-65.048,6.345,5.795,11.191,5.396,8.689,11.055,2.366,0.00000,-0.00972,-0.02872,0.00972,0.02872,0.00000,0,-0.02900,-0.15472,0.13528
0,170,0.5100,35.079,29.724,5.355,18.006,131.895,-151.599,-71.828,-65.578,6.250,5.810,11.260,5.451,8.711,11.111,2.400,0.00000,-0.00972,-0.03468,0.00972,0.03468,0.00000,0,-0.02902,-0.15472,0.13528
0,171,0.5130,35.290,29.845,5.445,18.144,131.501,-151.453,-72.246,-66.109,6.136,5.824,11.340,5.516,8.733,11.169,2.436,0.00000,-0.00972,-0.02827,0.00972,0.02827,0.00000,0,-0.02903,-0.15472,0.13528
0,172,0.5160,35.502,29.966,5.536,18.273,131.101,-151.317,-72.663,-66.641,6.022,5.839,11.409,5.570,8.755,11.226,2.471,0.00000,-0.00972,-0.03317,0.00972,0.03317,0.00000,0,-0.02904,-0.15472,0.13528
0,173,0.5190,35.710,30.088,5.622,18.405,130.713,-151.177,-73.081,-67.172,5.909,5.854,11.485,5.632,8.777,11.283,2.507,0.00000,-0.00972,-0.02639,0.00972,0.02639,0.00000,0,-0.02904,-0.15472,0.13528
0,174,0.5220,35.919,30.209,5.710,18.537,130.316,-151.041,-73.486,-67.691,5.795,5.868,11.556,5.688,8.798,11.341,2.543,0.00000,-0.00972,-0.03160,0.00972,0.03160,0.00000,0,-0.02905,-0.15472,0.13528
0,175,0.5250,36.125,30.330,5.795,18.671,129.931,-150.905,-73.885,-68.220,5.664,5.882,11.628,5.746,8.820,11.397,2.578,0.00000,-0.00972,-0.02458,0.00972,0.02458,0.00000,0,-0.02905,-0.15472,0.13528
0,176,0.5280,36.331,30.451,5.880,18.796,129.541,-150.776,-74.284,-68.738,5.545,5.896,11.695,5.799,8.841,11.453,2.612,0.00000,-0.00972,-0.02976,0.00972,0.02976,0.00000,0,-0.02906,-0.15472,0.13528
0,177,0.5310,36.535,30.572,5.962,18.930,129.158,-150.641,-74.676,-69.254,5.422,5.911,11.771,5.861,8.862,11.510,2.648,0.00000,-0.00972,-0.02347,0.00972,0.02347,0.00000,0,-0.02907,-0.15472,0.13528
0,178,0.5340,36.735,30.694,6.042,19.066,128.792,-150.499,-75.054,-69.771,5.283,5.924,11.835,5.911,8.883,11.565,2.682,0.00000,-0.00972,-0.02825,0.00972,0.02825,0.00000,0,-0.02908,-0.15472,0.13528
0,179,0.5370,36.936,30.815,6.121,19.190,128.415,-150.365,-75.433,-70.272,5.160,5.938,11.893,5.955,8.904,11.617,2.713,0.00000,-0.00972,-0.03500,0.00972,0.03500,0.00000,0,-0.02910,-0.15472,0.13528
0,180,0.5400,37.132,30.936,6.196,19.312,128.044,-150.233,-75.811,-70.774,5.037,5.952,11.964,6.012,8.925,11.670,2.745,0.00000,-0.00972,-0.02932,0.00972,0.02932,0.00000,0,-0.02912,-0.15472,0.13528
0,181,0.5430,37.328,31.057,6.271,19.430,127.658,-150.109,-76.168,-71.267,4.901,5.966,12.035,6.069,8.945,11.724,2.779,0.00000,-0.00972,-0.03386,0.00972,0.03386,0.00000,0,-0.02912,-0.15472,0.13528
0,182,0.5460,37.520,31.178,6.341,19.549,127.286,-149.985,-76.524,-71.771,4.753,5.980,12.109,6.129,8.966,11.778,2.812,0.00000,-0.00972,-0.02700,0.00972,0.02700,0.00000,0,-0.02913,-0.15472,0.13528
0,183,0.5490,37.710,31.300,6.410,19.659,126.908,-149.867,-76.881,-72.263,4.618,5.993,12.177,6.183,8.986,11.833,2.847,0.00000,-0.00972,-0.03217,0.00972,0.03217,0.00000,0,-0.02913,-0.15472,0.13528
0,184,0.5520,37.901,31.373,6.528,19.794,126.532,-149.739,-77.196,-72.750,4.446,6.005,12.252,6.248,9.003,11.889,2.886,0.00000,-0.00972,-0.02575,0.00972,0.02575,0.00000,0,-0.02912,-0.15472,0.13528
0,185,0.5550,38.090,31.423,6.667,19.920,126.160,-149.617,-77.489,-73.261,4.229,6.015,12.302,6.287,9.019,11.939,2.921,0.00000,-0.00972,-0.02942,0.00972,0.02942,0.00000,0,-0.02912,-0.15472,0.13528
0,186,0.5580,38.275,31.473,6.803,20.044,125.802,-149.488,-77.783,-73.760,4.023,6.025,12.358,6.333,9.034,11.989,2.955,0.00000,-0.00972,-0.02755,0.00972,0.02755,0.00000,0,-0.02912,-0.15472,0.13528
0,187,0.5610,38.465,31.523,6.943,20.185,125.413,-149.358,-78.047,-74.241,3.806,6.034,12.413,6.379,9.047,12.038,2.991,0.00000,-0.00972,-0.03370,0.00972,0.03370,0.00000,0,-0.02912,-0.15472,0.13528
0,188,0.5640,38.650,31.572,7.078,20.318,125.038,-149.234,-78.251,-74.770,3.481,6.039,12.454,6.415,9.054,12.082,3.028,0.00000,-0.00972,-0.02564,0.00972,0.02564,0.00000,0,-0.02912,-0.15472,0.13528
0,189,0.5670,38.832,31.622,7.210,20.432,124.657,-149.115,-78.456,-75.279,3.177,6.043,12.498,6.455,9.061,12.128,3.067,0.00000,-0.00972,-0.03176,0.00972,0.03176,0.00000,0,-0.02911,-0.15472,0.13528
0,190,0.5700,39.013,31.672,7.341,20.564,124.275,-148.984,-78.660,-75.774,2.887,6.048,12.560,6.512,9.068,12.178,3.110,0.00000,-0.00972,-0.02641,0.00972,0.02641,0.00000,0,-0.02910,-0.15472,0.13528
0,191,0.5730,39.193,31.722,7.471,20.676,123.888,-148.866,-78.797,-76.288,2.509,6.048,12.602,6.554,9.069,12.224,3.155,0.00000,-0.00972,-0.03115,0.00972,0.03115,0.00000,0,-0.02909,-0.15472,0.13528
0,192,0.5760,39.366,31.772,7.595,20.780,123.520,-148.744,-78.933,-76.787,2.146,6.049,12.663,6.614,9.069,12.274,3.204,0.00000,-0.00972,-0.02547,0.00972,0.02547,0.00000,0,-0.02908,-0.15472,0.13528
0,193,0.5790,39.538,31.821,7.717,20.866,123.150,-148.628,-79.070,-77.259,1.811,6.049,12.728,6.679,9.070,12.327,3.257,0.00000,-0.00972,-0.03237,0.00972,0.03237,0.00000,0,-0.02907,-0.15472,0.13528
0,194,0.5820,39.709,31.871,7.838,20.963,122.789,-148.507,-79.175,-77.715,1.460,6.048,12.811,6.763,9.068,12.384,3.316,0.00000,-0.00972,-0.02744,0.00972,0.02744,0.00000,0,-0.02906,-0.15472,0.13528
0,195,0.5850,39.878,31.921,7.957,21.042,122.427,-148.400,-79.264,-78.173,1.091,6.045,12.880,6.835,9.064,12.440,3.376,0.00000,-0.00972,-0.03294,0.00972,0.03294,0.00000,0,-0.02905,-0.15472,0.13528
0,196,0.5880,40.043,31.971,8.072,21.118,122.089,-148.292,-79.353,-78.614,0.739,6.042,12.966,6.923,9.060,12.499,3.439,0.00000,-0.00972,-0.02772,0.00972,0.02772,0.00000,0,-0.02904,-0.15472,0.13528
0,197,0.5910,40.207,32.021,8.187,21.188,121.748,-148.191,-79.434,-79.028,0.406,6.039,13.053,7.013,9.055,12.560,3.505,0.00000,-0.00972,-0.03423,0.00972,0.03423,0.00000,0,-0.02903,-0.15472,0.13528
0,198,0.5940,40.367,32.070,8.297,21.256,121.431,-148.092,-79.497,-79.439,0.058,6.035,13.144,7.109,9.049,12.622,3.574,0.00000,-0.00972,-0.02944,0.00972,0.02944,0.00000,0,-0.02903,-0.15472,0.13528
0,199,0.5970,40.524,32.120,8.404,21.312,121.126,-147.997,-79.560,-79.824,-0.264,6.031,13.234,7.203,9.042,12.685,3.643,0.00000,-0.00972,-0.03573,0.00972,0.03573,0.00000,0,-0.02902,-0.15472,0.13528
0,200,0.6000,40.678,32.170,8.508,21.367,120.837,-147.906,-79.624,-80.185,-0.562,6.026,13.333,7.307,9.036,12.749,3.713,0.00000,-0.00972,-0.03451,0.00972,0.03451,0.00000,0,-0.02901,-0.15472,0.13528
0,201,0.6030,40.826,32.191,8.635,21.413,120.565,-147.818,-79.682,-80.530,-0.848,6.022,13.430,7.409,9.029,12.812,3.784,0.00000,-0.00972,-0.03786,0.00972,0.03786,0.00000,0,-0.02899,-0.15472,0.13528
0,202,0.6060,40.968,32.212,8.756,21.454,120.308,-147.735,-79.740,-80.847,-1.107,6.017,13.533,7.516,9.022,12.875,3.854,0.00000,-0.00972,-0.03932,0.00972,0.03932,0.00000,0,-0.02896,-0.15472,0.13528
0,203,0.6090,41.105,32.233,8.872,21.490,120.068,-147.656,-79.798,-81.145,-1.346,6.012,13.636,7.623,9.014,12.937,3.923,0.00000,-0.00972,-0.04029,0.00972,0.04029,0.00000,0,-0.02893,-0.15472,0.13528
0,204,0.6120,41.235,32.254,8.981,21.520,119.850,-147.582,-79.867,-81.422,-1.555,6.008,13.737,7.729,9.008,12.997,3.989,0.00000,-0.00972,-0.04190,0.00972,0.04190,0.00000,0,-0.02887,-0.15472,0.13528
0,205,0.6150,41.358,32.275,9.083,21.549,119.651,-147.507,-79.941,-81.669,-1.728,6.004,13.839,7.835,9.002,13.056,4.054,0.00000,-0.00972,-0.04403,0.00972,0.04403,0.00000,0,-0.02880,-0.15472,0.13528
0,206,0.6180,41.475,32.296,9.179,21.581,119.474,-147.430,-80.015,-81.898,-1.882,6.000,13.935,7.935,8.997,13.112,4.115,0.00000,-0.00972,-0.04632,0.00972,0.04632,0.00000,0,-0.02870,-0.15472,0.13528
0,207,0.6210,41.583,32.317,9.266,21.604,119.329,-147.354,-80.102,-82.107,-2.005,5.997,14.022,8.025,8.992,13.162,4.170,0.00000,-0.00972,-0.04979,0.00972,0.04979,0.00000,0,-0.02858,-0.15472,0.13528
0,208,0.6240,41.684,32.338,9.346,21.619,119.182,-147.287,-80.213,-82.274,-2.061,5.995,14.111,8.115,8.989,13.208,4.219,0.00000,-0.00972,-0.05443,0.00972,0.05443,0.00000,0,-0.02843,-0.15472,0.13528
0,209,0.6270,41.777,32.359,9.418,21.629,119.034,-147.239,-80.324,-82.436,-2.112,5.994,14.201,8.207,8.987,13.251,4.265,0.00000,-0.00972,-0.04848,0.00972,0.04848,0.00000,0,-0.02824,-0.15472,0.13528
0,210,0.6300,41.858,32.380,9.478,21.620,118.910,-147.208,-80.436,-82.595,-2.159,5.992,14.290,8.298,8.984,13.293,4.309,0.00000,-0.00972,-0.04166,0.00972,0.04166,0.00000,0,-0.02801,-0.15472,0.13528
0,211,0.6330,41.932,32.401,9.531,21.621,118.807,-147.171,-80.605,-82.709,-2.104,5.994,14.390,8.396,8.987,13.338,4.351,0.00000,-0.00972,-0.03746,0.00972,0.03746,0.00000,0,-0.02775,-0.15472,0.13528
0,212,0.6360,42.001,32.422,9.579,21.644,118.740,-147.121,-80.774,-82.814,-2.039,5.996,14.469,8.473,8.990,13.377,4.387,0.00000,-0.00972,-0.03396,0.00972,0.03396,0.00000,0,-0.02746,-0.15472,0.13528
0,213,0.6390,42.066,32.443,9.623,21.675,118.681,-147.075,-80.944,-82.904,-1.960,5.997,14.517,8.519,8.992,13.404,4.411,0.00000,-0.00972,-0.03748,0.00972,0.03748,0.00000,0,-0.02717,-0.15472,0.13528
0,214,0.6420,42.124,32.464,9.660,21.693,118.631,-147.048,-81.145,-82.994,-1.849,6.001,14.553,8.552,8.997,13.421,4.423,0.00000,-0.00972,-0.03068,0.00972,0.03068,0.00000,0,-0.02686,-0.15472,0.13528
0,215,0.6450,42.176,32.485,9.691,21.716,118.579,-147.030,-81.362,-83.062,-1.700,6.005,14.597,8.592,9.004,13.437,4.433,0.00000,-0.00972,-0.02429,0.00972,0.02429,0.00000,0,-0.02654,-0.15472,0.13528
0,216,0.6480,42.222,32.506,9.716,21.745,118.526,-147.023,-81.579,-83.137,-1.558,6.010,14.631,8.622,9.011,13.449,4.438,0.00000,-0.00972,-0.01612,0.00972,0.01612,0.00000,0,-0.02622,-0.15472,0.13528
0,217,0.6510,42.264,32.535,9.729,21.775,118.480,-147.027,-81.803,-83.219,-1.415,6.014,14.652,8.637,9.018,13.457,4.440,0.00000,-0.00972,-0.00660,0.00972,0.00660,0.00000,0,-0.02590,-0.15472,0.13528
0,218,0.6540,42.317,32.578,9.738,21.841,118.421,-147.049,-82.042,-83.295,-1.253,6.020,14.665,8.646,9.026,13.463,4.437,0.00000,-0.00972,0.00260,0.00972,-0.00260,0.00000,0,-0.02559,-0.15472,0.13528
0,219,0.6570,42.373,32.622,9.751,21.932,118.388,-147.059,-82.281,-83.420,-1.139,6.025,14.646,8.622,9.034,13.466,4.433,0.00000,-0.00972,0.01329,0.00972,-0.01329,0.00000,0,-0.02532,-0.15472,0.13528
0,220,0.6600,42.432,32.666,9.766,22.036,118.385,-147.049,-82.520,-83.544,-1.024,6.030,14.605,8.575,9.041,13.463,4.421,0.00000,-0.00972,0.01403,0.00972,-0.01403,0.00000,0,-0.02509,-0.15472,0.13528
0,221,0.6630,42.491,32.710,9.782,22.150,118.394,-147.021,-82.778,-83.650,-0.872,6.036,14.551,8.515,9.051,13.450,4.400,0.00000,-0.00972,0.00896,0.00972,-0.00896,0.00000,0,-0.02493,-0.15472,0.13528
