load_kg,tick,sq,joint,demand,max_force_nm,err_x_deg,capacity_scale,solver_torque_x_nm,nominal_deg,final_deg,actual_deg
0,285,0.8550,left_thigh,0.0029,2052.00,-0.089,5.700,0.001,-100.601,-100.601,-100.513
0,285,0.8550,left_foot,0.0546,1710.00,8.580,9.500,-0.040,-25.421,-20.614,-30.249
0,286,0.8580,abdomen,0.0833,1482.00,-8.353,5.700,-0.020,6.420,6.420,14.774
0,286,0.8580,thorax,0.0438,1482.00,-4.299,5.700,0.000,9.626,9.626,13.925
0,286,0.8580,left_thigh,0.0032,2052.00,-0.045,5.700,0.001,-100.826,-100.826,-100.782
0,286,0.8580,left_foot,0.0470,1710.00,7.531,9.500,-0.024,-25.457,-22.750,-30.281
0,287,0.8610,abdomen,0.0826,1482.00,-8.386,5.700,-0.023,6.421,6.421,14.808
0,287,0.8610,thorax,0.0438,1482.00,-4.324,5.700,0.000,9.627,9.627,13.952
0,287,0.8610,left_thigh,0.0029,2052.00,-0.008,5.700,0.001,-101.051,-101.051,-101.043
0,287,0.8610,left_foot,0.0553,1710.00,8.715,9.500,-0.042,-25.492,-20.493,-30.319
0,288,0.8640,abdomen,0.0836,1482.00,-8.427,5.700,-0.020,6.422,6.422,14.849
0,288,0.8640,thorax,0.0441,1482.00,-4.350,5.700,0.000,9.628,9.628,13.978
0,288,0.8640,left_thigh,0.0032,2052.00,0.028,5.700,0.001,-101.276,-101.276,-101.305
0,288,0.8640,left_foot,0.0472,1710.00,7.597,9.500,-0.029,-25.527,-22.820,-30.347
0,289,0.8670,abdomen,0.0828,1482.00,-8.456,5.700,-0.023,6.422,6.422,14.878
0,289,0.8670,thorax,0.0440,1482.00,-4.373,5.700,0.000,9.629,9.629,14.002
0,289,0.8670,left_thigh,0.0029,2052.00,0.057,5.700,0.001,-101.502,-101.502,-101.560
0,289,0.8670,left_foot,0.0556,1710.00,8.779,9.500,-0.050,-25.563,-20.564,-30.384
0,290,0.8700,abdomen,0.0838,1482.00,-8.491,5.700,-0.020,6.423,6.423,14.914
0,290,0.8700,thorax,0.0442,1482.00,-4.396,5.700,0.000,9.630,9.630,14.025
0,290,0.8700,left_thigh,0.0032,2052.00,0.088,5.700,0.001,-101.727,-101.727,-101.816
0,290,0.8700,left_foot,0.0476,1710.00,7.659,9.500,-0.038,-25.598,-22.891,-30.411
0,291,0.8730,abdomen,0.0828,1482.00,-8.515,5.700,-0.023,6.423,6.423,14.938
0,291,0.8730,thorax,0.0441,1482.00,-4.416,5.700,0.000,9.630,9.630,14.046
0,291,0.8730,left_thigh,0.0029,2052.00,0.111,5.700,0.001,-101.953,-101.953,-102.064
0,291,0.8730,left_foot,0.0559,1710.00,8.840,9.500,-0.056,-25.633,-20.634,-30.446
0,292,0.8760,abdomen,0.0838,1482.00,-8.545,5.700,-0.019,6.423,6.423,14.968
0,292,0.8760,thorax,0.0443,1482.00,-4.436,5.700,0.000,9.630,9.630,14.066
0,292,0.8760,left_thigh,0.0032,2052.00,0.136,5.700,0.000,-102.178,-102.178,-102.315
0,292,0.8760,left_foot,0.0479,1710.00,7.720,9.500,-0.043,-25.668,-22.961,-30.471
0,293,0.8790,abdomen,0.0828,1482.00,-8.564,5.700,-0.022,6.423,6.423,14.988
0,293,0.8790,thorax,0.0442,1482.00,-4.453,5.700,0.000,9.630,9.630,14.084
0,293,0.8790,left_thigh,0.0029,2052.00,0.154,5.700,0.001,-102.404,-102.404,-102.558
0,293,0.8790,left_foot,0.0563,1710.00,8.900,9.500,-0.061,-25.702,-20.704,-30.505
0,294,0.8820,abdomen,0.0838,1482.00,-8.590,5.700,-0.019,6.423,6.423,15.014
0,294,0.8820,thorax,0.0444,1482.00,-4.470,5.700,0.000,9.630,9.630,14.101
0,294,0.8820,left_thigh,0.0032,2052.00,0.175,5.700,0.000,-102.629,-102.629,-102.804
0,294,0.8820,left_foot,0.0482,1710.00,7.778,9.500,-0.049,-25.737,-23.030,-30.530
0,295,0.8850,abdomen,0.0828,1482.00,-8.605,5.700,-0.022,6.423,6.423,15.028
0,295,0.8850,thorax,0.0442,1482.00,-4.485,5.700,0.000,9.630,9.630,14.115
0,295,0.8850,left_thigh,0.0029,2052.00,0.189,5.700,0.001,-102.854,-102.854,-103.043
0,295,0.8850,left_foot,0.0566,1710.00,8.957,9.500,-0.067,-25.772,-20.773,-30.562
0,296,0.8880,abdomen,0.0837,1482.00,-8.626,5.700,-0.019,6.423,6.423,15.050
0,296,0.8880,thorax,0.0443,1482.00,-4.499,5.700,0.000,9.630,9.630,14.129
0,296,0.8880,left_thigh,0.0032,2052.00,0.206,5.700,0.000,-103.079,-103.079,-103.285
0,296,0.8880,left_foot,0.0485,1710.00,7.834,9.500,-0.055,-25.806,-23.099,-30.586
0,297,0.8910,abdomen,0.0827,1482.00,-8.637,5.700,-0.022,6.423,6.423,15.060
0,297,0.8910,thorax,0.0442,1482.00,-4.511,5.700,0.000,9.630,9.630,14.140
0,297,0.8910,left_thigh,0.0029,2052.00,0.217,5.700,0.000,-103.304,-103.304,-103.521
0,297,0.8910,left_foot,0.0569,1710.00,9.012,9.500,-0.074,-25.840,-20.841,-30.618
0,298,0.8940,abdomen,0.0836,1482.00,-8.654,5.700,-0.018,6.422,6.422,15.077
0,298,0.8940,thorax,0.0443,1482.00,-4.523,5.700,0.000,9.629,9.629,14.152
0,298,0.8940,left_thigh,0.0032,2052.00,0.232,5.700,0.000,-103.528,-103.528,-103.760
0,298,0.8940,left_foot,0.0488,1710.00,7.889,9.500,-0.063,-25.874,-23.167,-30.641
0,299,0.8970,abdomen,0.0825,1482.00,-8.661,5.700,-0.021,6.422,6.422,15.083
0,299,0.8970,thorax,0.0441,1482.00,-4.532,5.700,0.000,9.628,9.628,14.161
0,299,0.8970,left_thigh,0.0029,2052.00,0.240,5.700,0.000,-103.752,-103.752,-103.993
0,299,0.8970,left_foot,0.0573,1710.00,9.066,9.500,-0.082,-25.909,-20.910,-30.673
0,300,0.9000,abdomen,0.0835,1482.00,-8.675,5.700,-0.018,6.422,6.422,15.097
0,300,0.9000,thorax,0.0443,1482.00,-4.542,5.700,0.000,9.628,9.628,14.170
0,300,0.9000,left_thigh,0.0032,2052.00,0.252,5.700,0.000,-103.977,-103.977,-104.229
0,300,0.9000,left_foot,0.0492,1710.00,7.943,9.500,-0.072,-25.943,-23.236,-30.695
0,301,0.9030,abdomen,0.0824,1482.00,-8.678,5.700,-0.021,6.421,6.421,15.099
0,301,0.9030,thorax,0.0441,1482.00,-4.549,5.700,0.000,9.627,9.627,14.176
0,301,0.9030,left_thigh,0.0029,2052.00,0.259,5.700,0.000,-104.200,-104.200,-104.459
0,301,0.9030,left_foot,0.0576,1710.00,9.120,9.500,-0.090,-25.976,-20.977,-30.727
0,302,0.9060,abdomen,0.0833,1482.00,-8.689,5.700,-0.018,6.420,6.420,15.110
0,302,0.9060,thorax,0.0442,1482.00,-4.557,5.700,0.000,9.626,9.626,14.183
0,302,0.9060,left_thigh,0.0032,2052.00,0.270,5.700,0.000,-104.423,-104.423,-104.694
0,302,0.9060,left_foot,0.0495,1710.00,7.995,9.500,-0.080,-26.010,-23.303,-30.748
0,303,0.9090,abdomen,0.0823,1482.00,-8.690,5.700,-0.020,6.420,6.420,15.110
0,303,0.9090,thorax,0.0440,1482.00,-4.562,5.700,0.000,9.625,9.625,14.187
0,303,0.9090,left_thigh,0.0029,2052.00,0.275,5.700,0.000,-104.646,-104.646,-104.922
0,303,0.9090,left_foot,0.0579,1710.00,9.172,9.500,-0.098,-26.044,-21.460,-30.779
0,304,0.9120,abdomen,0.0832,1482.00,-8.699,5.700,-0.017,6.419,6.419,15.118
0,304,0.9120,thorax,0.0441,1482.00,-4.568,5.700,0.000,9.624,9.624,14.192
0,304,0.9120,left_thigh,0.0032,2052.00,0.285,5.700,0.000,-104.868,-104.868,-105.154
0,304,0.9120,left_foot,0.0498,1710.00,8.047,9.500,-0.089,-26.077,-23.785,-30.800
0,305,0.9150,abdomen,0.0821,1482.00,-8.697,5.700,-0.020,6.418,6.418,15.115
0,305,0.9150,thorax,0.0439,1482.00,-4.572,5.700,0.000,9.622,9.622,14.194
0,305,0.9150,left_thigh,0.0030,2052.00,0.291,5.700,0.000,-105.089,-105.089,-105.381
0,305,0.9150,left_foot,0.0531,1710.00,8.454,9.500,-0.106,-26.111,-22.376,-30.830
0,306,0.9180,abdomen,0.0823,1482.00,-8.697,5.700,-0.018,6.417,6.417,15.115
0,306,0.9180,thorax,0.0438,1482.00,-4.574,5.700,0.000,9.621,9.621,14.195
0,306,0.9180,left_thigh,0.0030,2052.00,0.296,5.700,0.000,-105.311,-105.311,-105.607
0,306,0.9180,left_foot,0.0457,1710.00,7.339,9.500,-0.097,-26.144,-24.230,-30.860
0,307,0.9210,abdomen,0.0814,1482.00,-8.689,5.700,-0.020,6.416,6.416,15.105
0,307,0.9210,thorax,0.0435,1482.00,-4.573,5.700,0.000,9.620,9.620,14.193
0,307,0.9210,left_thigh,0.0028,2052.00,0.295,5.700,0.000,-105.532,-105.532,-105.827
0,307,0.9210,left_foot,0.0544,1710.00,8.526,9.500,-0.087,-26.177,-21.971,-30.901
0,308,0.9240,abdomen,0.0824,1482.00,-8.691,5.700,-0.018,6.416,6.416,15.106
0,308,0.9240,thorax,0.0436,1482.00,-4.573,5.700,0.000,9.619,9.619,14.191
0,308,0.9240,left_thigh,0.0032,2052.00,0.303,5.700,0.000,-105.751,-105.751,-106.054
0,308,0.9240,left_foot,0.0461,1710.00,7.408,9.500,-0.044,-26.210,-23.710,-30.930
0,309,0.9270,abdomen,0.0814,1482.00,-8.685,5.700,-0.021,6.415,6.415,15.099
0,309,0.9270,thorax,0.0434,1482.00,-4.572,5.700,0.000,9.617,9.617,14.189
0,309,0.9270,left_thigh,0.0030,2052.00,0.306,5.700,0.000,-105.970,-105.970,-106.276
0,309,0.9270,left_foot,0.0544,1710.00,8.589,9.500,-0.042,-26.243,-21.451,-30.965
0,310,0.9300,abdomen,0.0824,1482.00,-8.688,5.700,-0.018,6.414,6.414,15.102
0,310,0.9300,thorax,0.0436,1482.00,-4.572,5.700,0.000,9.616,9.616,14.188
0,310,0.9300,left_thigh,0.0034,2052.00,0.313,5.700,0.000,-106.190,-106.190,-106.503
0,310,0.9300,left_foot,0.0487,1710.00,7.842,9.500,-0.023,-26.276,-23.147,-30.989
0,311,0.9330,abdomen,0.0816,1482.00,-8.684,5.700,-0.021,6.413,6.413,15.097
0,311,0.9330,thorax,0.0435,1482.00,-4.572,5.700,0.000,9.614,9.614,14.186
0,311,0.9330,left_thigh,0.0033,2052.00,0.321,5.700,0.000,-106.407,-106.407,-106.728
0,311,0.9330,left_foot,0.0568,1710.00,9.016,9.500,-0.043,-26.308,-20.887,-31.017
0,312,0.9360,abdomen,0.0825,1482.00,-8.688,5.700,-0.018,6.412,6.412,15.100
0,312,0.9360,thorax,0.0437,1482.00,-4.573,5.700,0.000,9.613,9.613,14.186
0,312,0.9360,left_thigh,0.0036,2052.00,0.333,5.700,0.000,-106.624,-106.624,-106.957
0,312,0.9360,left_foot,0.0486,1710.00,7.886,9.500,-0.049,-26.340,-23.212,-31.034
0,313,0.9390,abdomen,0.0814,1482.00,-8.681,5.700,-0.020,6.411,6.411,15.092
0,313,0.9390,thorax,0.0435,1482.00,-4.573,5.700,0.000,9.612,9.612,14.184
0,313,0.9390,left_thigh,0.0032,2052.00,0.339,5.700,0.000,-106.841,-106.841,-107.180
0,313,0.9390,left_foot,0.0571,1710.00,9.060,9.500,-0.089,-26.373,-20.952,-31.062
0,314,0.9420,abdomen,0.0823,1482.00,-8.683,5.700,-0.016,6.410,6.410,15.093
0,314,0.9420,thorax,0.0436,1482.00,-4.573,5.700,0.000,9.610,9.610,14.183
0,314,0.9420,left_thigh,0.0037,2052.00,0.351,5.700,0.000,-107.056,-107.056,-107.406
0,314,0.9420,left_foot,0.0491,1710.00,7.934,9.500,-0.093,-26.405,-23.276,-31.082
0,315,0.9450,abdomen,0.0811,1482.00,-8.673,5.700,-0.019,6.409,6.409,15.082
0,315,0.9450,thorax,0.0433,1482.00,-4.571,5.700,0.000,9.609,9.609,14.179
0,315,0.9450,left_thigh,0.0034,2052.00,0.358,5.700,0.000,-107.270,-107.270,-107.628
0,315,0.9450,left_foot,0.0571,1710.00,9.037,9.500,-0.117,-26.437,-22.076,-31.113
0,316,0.9480,abdomen,0.0820,1482.00,-8.672,5.700,-0.016,6.408,6.408,15.080
0,316,0.9480,thorax,0.0434,1482.00,-4.569,5.700,0.000,9.607,9.607,14.177
0,316,0.9480,left_thigh,0.0037,2052.00,0.370,5.700,0.000,-107.484,-107.484,-107.854
0,316,0.9480,left_foot,0.0490,1710.00,7.912,9.500,-0.108,-26.469,-24.400,-31.135
0,317,0.9510,abdomen,0.0811,1482.00,-8.663,5.700,-0.019,6.407,6.407,15.070
0,317,0.9510,thorax,0.0432,1482.00,-4.566,5.700,0.000,9.606,9.606,14.172
0,317,0.9510,left_thigh,0.0036,2052.00,0.376,5.700,0.000,-107.697,-107.697,-108.073
0,317,0.9510,left_foot,0.0542,1710.00,8.597,9.500,-0.121,-26.501,-22.568,-31.166
0,318,0.9540,abdomen,0.0815,1482.00,-8.658,5.700,-0.016,6.406,6.406,15.064
0,318,0.9540,thorax,0.0432,1482.00,-4.563,5.700,0.000,9.604,9.604,14.168
0,318,0.9540,left_thigh,0.0039,2052.00,0.389,5.700,0.000,-107.907,-107.907,-108.296
0,318,0.9540,left_foot,0.0465,1710.00,7.478,9.500,-0.106,-26.532,-24.891,-31.192
0,319,0.9570,abdomen,0.0806,1482.00,-8.646,5.700,-0.019,6.405,6.405,15.051
0,319,0.9570,thorax,0.0429,1482.00,-4.558,5.700,0.000,9.603,9.603,14.161
0,319,0.9570,left_thigh,0.0036,2052.00,0.395,5.700,0.000,-108.118,-108.118,-108.514
0,319,0.9570,left_foot,0.0546,1710.00,8.597,9.500,-0.100,-26.564,-22.631,-31.228
0,320,0.9600,abdomen,0.0817,1482.00,-8.645,5.700,-0.017,6.404,6.404,15.049
0,320,0.9600,thorax,0.0431,1482.00,-4.555,5.700,0.000,9.602,9.602,14.156
0,320,0.9600,left_thigh,0.0042,2052.00,0.406,5.700,0.000,-108.329,-108.329,-108.735
0,320,0.9600,left_foot,0.0464,1710.00,7.475,9.500,-0.066,-26.596,-24.955,-31.253
0,321,0.9630,abdomen,0.0806,1482.00,-8.635,5.700,-0.020,6.403,6.403,15.038
0,321,0.9630,thorax,0.0429,1482.00,-4.550,5.700,0.000,9.600,9.600,14.150
0,321,0.9630,left_thigh,0.0041,2052.00,0.419,5.700,0.000,-108.536,-108.536,-108.955
0,321,0.9630,left_foot,0.0543,1710.00,8.590,9.500,-0.067,-26.627,-22.694,-31.284
0,322,0.9660,abdomen,0.0817,1482.00,-8.635,5.700,-0.017,6.403,6.403,15.037
0,322,0.9660,thorax,0.0431,1482.00,-4.547,5.700,0.000,9.599,9.599,14.146
0,322,0.9660,left_thigh,0.0045,2052.00,0.435,5.700,0.000,-108.743,-108.743,-109.178
0,322,0.9660,left_foot,0.0460,1710.00,7.464,9.500,-0.046,-26.658,-24.531,-31.304
0,323,0.9690,abdomen,0.0807,1482.00,-8.626,5.700,-0.020,6.402,6.402,15.028
0,323,0.9690,thorax,0.0429,1482.00,-4.543,5.700,0.000,9.598,9.598,14.141
0,323,0.9690,left_thigh,0.0041,2052.00,0.445,5.700,0.000,-108.950,-108.950,-109.395
0,323,0.9690,left_foot,0.0545,1710.00,8.639,9.500,-0.060,-26.689,-22.270,-31.334
0,324,0.9720,abdomen,0.0817,1482.00,-8.628,5.700,-0.017,6.401,6.401,15.029
0,324,0.9720,thorax,0.0431,1482.00,-4.541,5.700,0.000,9.597,9.597,14.138
0,324,0.9720,left_thigh,0.0048,2052.00,0.462,5.700,0.000,-109.154,-109.154,-109.616
0,324,0.9720,left_foot,0.0463,1710.00,7.512,9.500,-0.047,-26.719,-24.377,-31.352
0,325,0.9750,abdomen,0.0806,1482.00,-8.619,5.700,-0.020,6.400,6.401,15.019
0,325,0.9750,thorax,0.0428,1482.00,-4.536,5.700,0.000,9.596,9.596,14.132
0,325,0.9750,left_thigh,0.0046,2052.00,0.477,5.700,0.000,-109.357,-109.357,-109.834
0,325,0.9750,left_foot,0.0547,1710.00,8.686,9.500,-0.065,-26.750,-22.116,-31.380
0,326,0.9780,abdomen,0.0816,1482.00,-8.619,5.700,-0.017,6.400,6.400,15.019
0,326,0.9780,thorax,0.0430,1482.00,-4.534,5.700,0.000,9.595,9.595,14.129
0,326,0.9780,left_thigh,0.0050,2052.00,0.496,5.700,0.000,-109.560,-109.560,-110.056
0,326,0.9780,left_foot,0.0465,1710.00,7.557,9.500,-0.054,-26.781,-24.438,-31.398
0,327,0.9810,abdomen,0.0806,1482.00,-8.611,5.700,-0.019,6.399,6.399,15.011
0,327,0.9810,thorax,0.0428,1482.00,-4.530,5.700,0.000,9.594,9.594,14.124
0,327,0.9810,left_thigh,0.0050,2052.00,0.510,5.700,0.000,-109.761,-109.761,-110.271
0,327,0.9810,left_foot,0.0550,1710.00,8.731,9.500,-0.073,-26.811,-22.177,-31.425
0,328,0.9840,abdomen,0.0815,1482.00,-8.611,5.700,-0.016,6.399,6.399,15.010
0,328,0.9840,thorax,0.0429,1482.00,-4.527,5.700,0.000,9.594,9.594,14.121
0,328,0.9840,left_thigh,0.0056,2052.00,0.533,5.700,0.000,-109.959,-109.959,-110.493
0,328,0.9840,left_foot,0.0467,1710.00,7.602,9.500,-0.063,-26.841,-24.499,-31.442
0,329,0.9870,abdomen,0.0805,1482.00,-8.602,5.700,-0.019,6.398,6.398,15.001
0,329,0.9870,thorax,0.0427,1482.00,-4.523,5.700,0.000,9.593,9.593,14.116
0,329,0.9870,left_thigh,0.0052,2052.00,0.551,5.700,0.000,-110.158,-110.158,-110.709
0,329,0.9870,left_foot,0.0552,1710.00,8.774,9.500,-0.079,-26.871,-22.237,-31.468
0,330,0.9900,abdomen,0.0816,1482.00,-8.604,5.700,-0.016,6.398,6.398,15.002
0,330,0.9900,thorax,0.0428,1482.00,-4.520,5.700,0.000,9.592,9.592,14.113
0,330,0.9900,left_thigh,0.0060,2052.00,0.571,5.700,0.000,-110.356,-110.356,-110.928
0,330,0.9900,left_foot,0.0469,1710.00,7.643,9.500,-0.068,-26.901,-24.559,-31.483
0,331,0.9930,abdomen,0.0804,1482.00,-8.594,5.700,-0.019,6.398,6.398,14.992
0,331,0.9930,thorax,0.0425,1482.00,-4.516,5.700,0.000,9.592,9.592,14.108
0,331,0.9930,left_thigh,0.0059,2052.00,0.594,5.700,0.001,-110.549,-110.549,-111.143
0,331,0.9930,left_foot,0.0554,1710.00,8.815,9.500,-0.084,-26.931,-22.297,-31.508
0,332,0.9960,abdomen,0.0815,1482.00,-8.595,5.700,-0.016,6.398,6.398,14.993
0,332,0.9960,thorax,0.0427,1482.00,-4.513,5.700,0.000,9.592,9.592,14.105
0,332,0.9960,left_thigh,0.0064,2052.00,0.620,5.700,0.000,-110.743,-110.743,-111.362
0,332,0.9960,left_foot,0.0471,1710.00,7.682,9.500,-0.071,-26.961,-24.618,-31.522
0,333,0.9990,abdomen,0.0805,1482.00,-8.588,5.700,-0.019,6.398,6.397,14.986
0,333,0.9990,thorax,0.0426,1482.00,-4.509,5.700,0.000,9.592,9.592,14.101
0,333,0.9990,left_thigh,0.0060,2052.00,0.639,5.700,0.001,-110.936,-110.936,-111.575
0,333,0.9990,left_foot,0.0555,1710.00,8.852,9.500,-0.087,-26.990,-22.356,-31.545
0,334,1.0000,abdomen,0.0816,1482.00,-8.591,5.700,-0.016,6.397,6.397,14.988
0,334,1.0000,thorax,0.0428,1482.00,-4.507,5.700,0.000,9.592,9.592,14.099
0,334,1.0000,left_thigh,0.0073,2052.00,0.790,5.700,0.000,-111.000,-111.000,-111.791
0,334,1.0000,left_foot,0.0472,1710.00,7.718,9.500,-0.075,-27.000,-24.658,-31.557
0,335,1.0000,abdomen,0.0812,1482.00,-8.589,5.700,-0.019,6.397,6.397,14.987
0,335,1.0000,thorax,0.0428,1482.00,-4.506,5.700,0.000,9.592,9.592,14.097
0,335,1.0000,left_thigh,0.0077,2052.00,0.992,5.700,0.001,-111.000,-111.000,-111.992
0,335,1.0000,left_foot,0.0556,1710.00,8.885,9.500,-0.090,-27.000,-22.366,-31.579
0,336,1.0000,abdomen,0.0831,1482.00,-8.605,5.700,-0.016,6.397,6.397,15.002
0,336,1.0000,thorax,0.0434,1482.00,-4.509,5.700,0.000,9.592,9.592,14.101
0,336,1.0000,left_thigh,0.0085,2052.00,1.185,5.700,0.000,-111.000,-111.000,-112.185
0,336,1.0000,left_foot,0.0473,1710.00,7.750,9.500,-0.079,-27.000,-24.297,-31.590
0,337,1.0000,abdomen,0.0828,1482.00,-8.617,5.700,-0.019,6.397,6.397,15.015
0,337,1.0000,thorax,0.0435,1482.00,-4.514,5.700,0.000,9.592,9.592,14.105
0,337,1.0000,left_thigh,0.0085,2052.00,1.361,5.700,0.000,-111.000,-111.000,-112.361
0,337,1.0000,left_foot,0.0557,1710.00,8.917,9.500,-0.093,-27.000,-22.005,-31.611
0,338,1.0000,abdomen,0.0846,1482.00,-8.644,5.700,-0.017,6.397,6.397,15.042
0,338,1.0000,thorax,0.0441,1482.00,-4.523,5.700,0.000,9.592,9.592,14.115
0,338,1.0000,left_thigh,0.0092,2052.00,1.529,5.700,0.000,-111.000,-111.000,-112.529
0,338,1.0000,left_foot,0.0517,1710.00,8.446,9.500,-0.075,-27.000,-23.175,-31.621
0,339,1.0000,abdomen,0.0849,1482.00,-8.672,5.700,-0.019,6.397,6.397,15.069
0,339,1.0000,thorax,0.0445,1482.00,-4.535,5.700,0.000,9.592,9.592,14.127
0,339,1.0000,left_thigh,0.0094,2052.00,1.684,5.700,0.000,-111.000,-111.000,-112.685
0,339,1.0000,left_foot,0.0594,1710.00,9.602,9.500,-0.084,-27.000,-21.239,-31.630
0,340,1.0000,abdomen,0.0865,1482.00,-8.711,5.700,-0.017,6.397,6.397,15.108
0,340,1.0000,thorax,0.0451,1482.00,-4.552,5.700,0.000,9.592,9.592,14.143
0,340,1.0000,left_thigh,0.0101,2052.00,1.834,5.700,0.000,-111.000,-111.000,-112.835
0,340,1.0000,left_foot,0.0507,1710.00,8.450,9.500,-0.089,-27.000,-23.531,-31.625
0,341,1.0000,abdomen,0.0858,1482.00,-8.740,5.700,-0.020,6.397,6.397,15.138
0,341,1.0000,thorax,0.0452,1482.00,-4.568,5.700,0.000,9.592,9.592,14.160
0,341,1.0000,left_thigh,0.0098,2052.00,1.967,5.700,0.000,-111.000,-111.000,-112.968
0,341,1.0000,left_foot,0.0558,1710.00,9.096,9.500,-0.128,-27.000,-22.536,-31.632
0,342,1.0000,abdomen,0.0867,1482.00,-8.774,5.700,-0.017,6.397,6.397,15.172
0,342,1.0000,thorax,0.0454,1482.00,-4.585,5.700,0.000,9.592,9.592,14.177
0,342,1.0000,left_thigh,0.0100,2052.00,2.091,5.700,0.000,-111.000,-111.000,-113.092
0,342,1.0000,left_foot,0.0479,1710.00,7.953,9.500,-0.130,-27.000,-24.516,-31.636
0,343,1.0000,abdomen,0.0859,1482.00,-8.799,5.700,-0.019,6.397,6.397,15.197
0,343,1.0000,thorax,0.0453,1482.00,-4.599,5.700,0.000,9.592,9.592,14.191
0,343,1.0000,left_thigh,0.0096,2052.00,2.199,5.700,0.000,-111.000,-111.000,-113.200
0,343,1.0000,left_foot,0.0565,1710.00,9.116,9.500,-0.128,-27.000,-22.224,-31.652
0,344,1.0000,abdomen,0.0873,1482.00,-8.835,5.700,-0.017,6.397,6.397,15.232
0,344,1.0000,thorax,0.0456,1482.00,-4.615,5.700,0.000,9.592,9.592,14.207
0,344,1.0000,left_thigh,0.0102,2052.00,2.303,5.700,0.000,-111.000,-111.000,-113.304
0,344,1.0000,left_foot,0.0479,1710.00,7.971,9.500,-0.086,-27.000,-24.263,-31.654
0,345,1.0000,abdomen,0.0866,1482.00,-8.861,5.700,-0.021,6.397,6.397,15.259
0,345,1.0000,thorax,0.0456,1482.00,-4.630,5.700,0.000,9.592,9.592,14.221
0,345,1.0000,left_thigh,0.0099,2052.00,2.395,5.700,0.000,-111.000,-111.000,-113.395
0,345,1.0000,left_foot,0.0561,1710.00,9.127,9.500,-0.077,-27.000,-21.971,-31.664
0,346,1.0000,abdomen,0.0878,1482.00,-8.896,5.700,-0.018,6.397,6.397,15.294
0,346,1.0000,thorax,0.0460,1482.00,-4.646,5.700,0.000,9.592,9.592,14.238
0,346,1.0000,left_thigh,0.0104,2052.00,2.483,5.700,0.000,-111.000,-111.000,-113.483
0,346,1.0000,left_foot,0.0475,1710.00,7.976,9.500,-0.046,-27.000,-23.796,-31.659
0,347,1.0000,abdomen,0.0868,1482.00,-8.920,5.700,-0.021,6.397,6.397,15.318
0,347,1.0000,thorax,0.0459,1482.00,-4.660,5.700,0.000,9.592,9.592,14.252
0,347,1.0000,left_thigh,0.0100,2052.00,2.558,5.700,0.000,-111.000,-111.000,-113.559
0,347,1.0000,left_foot,0.0558,1710.00,9.127,9.500,-0.053,-27.000,-21.504,-31.663
0,348,1.0000,abdomen,0.0878,1482.00,-8.951,5.700,-0.018,6.397,6.397,15.349
0,348,1.0000,thorax,0.0461,1482.00,-4.675,5.700,0.000,9.592,9.592,14.267
0,348,1.0000,left_thigh,0.0104,2052.00,2.631,5.700,0.000,-111.000,-111.000,-113.631
0,348,1.0000,left_foot,0.0478,1710.00,8.062,9.500,-0.033,-27.000,-23.593,-31.656
0,349,1.0000,abdomen,0.0868,1482.00,-8.970,5.700,-0.021,6.397,6.397,15.368
0,349,1.0000,thorax,0.0459,1482.00,-4.687,5.700,0.000,9.592,9.592,14.279
0,349,1.0000,left_thigh,0.0099,2052.00,2.692,5.700,0.000,-111.000,-111.000,-113.693
0,349,1.0000,left_foot,0.0561,1710.00,9.210,9.500,-0.048,-27.000,-21.301,-31.657
0,350,1.0000,abdomen,0.0877,1482.00,-8.996,5.700,-0.018,6.397,6.397,15.393
0,350,1.0000,thorax,0.0461,1482.00,-4.700,5.700,0.000,9.592,9.592,14.292
0,350,1.0000,left_thigh,0.0103,2052.00,2.752,5.700,0.000,-111.000,-111.000,-113.752
0,350,1.0000,left_foot,0.0476,1710.00,8.054,9.500,-0.035,-27.000,-23.593,-31.647
0,351,1.0000,abdomen,0.0865,1482.00,-9.008,5.700,-0.021,6.397,6.397,15.406
0,351,1.0000,thorax,0.0458,1482.00,-4.709,5.700,0.000,9.592,9.592,14.301
0,351,1.0000,left_thigh,0.0097,2052.00,2.800,5.700,0.000,-111.000,-111.000,-113.800
0,351,1.0000,left_foot,0.0561,1710.00,9.201,9.500,-0.055,-27.000,-21.301,-31.649
0,352,1.0000,abdomen,0.0873,1482.00,-9.026,5.700,-0.018,6.397,6.397,15.424
0,352,1.0000,thorax,0.0459,1482.00,-4.719,5.700,0.000,9.592,9.592,14.310
0,352,1.0000,left_thigh,0.0100,2052.00,2.847,5.700,0.000,-111.000,-111.000,-113.847
0,352,1.0000,left_foot,0.0476,1710.00,8.046,9.500,-0.042,-27.000,-23.593,-31.639
0,353,1.0000,abdomen,0.0860,1482.00,-9.032,5.700,-0.020,6.397,6.397,15.429
0,353,1.0000,thorax,0.0456,1482.00,-4.724,5.700,0.000,9.592,9.592,14.316
0,353,1.0000,left_thigh,0.0095,2052.00,2.883,5.700,0.000,-111.000,-111.000,-113.884
0,353,1.0000,left_foot,0.0561,1710.00,9.194,9.500,-0.059,-27.000,-21.301,-31.642
0,354,1.0000,abdomen,0.0868,1482.00,-9.043,5.700,-0.017,6.397,6.397,15.441
