tick,joint,actual_x_deg,applied_target_x_deg,nominal_x_deg,tracking_err_deg,command_offset_deg,reference_dev_deg,limit_proximity,demand,solver_torque_nm,max_force_nm
394,abdomen,16.96,6.42,6.42,10.54,0.00,10.54,0.377,0.107,0.0,1482.0
394,thorax,15.25,9.63,9.63,5.62,0.00,5.62,0.305,0.058,0.0,1482.0
396,left_foot,-46.17,-25.97,-25.97,20.21,0.49,20.20,1.000,0.127,36.5,1710.0
396,right_foot,-46.01,-25.97,-25.97,20.04,0.48,20.04,1.000,0.127,22.3,1710.0
396,left_shank,119.34,106.60,106.60,12.74,0.00,12.74,0.823,0.082,3.3,2052.0
396,right_shank,119.12,106.60,106.60,12.53,0.00,12.53,0.822,0.079,5.4,2052.0
396,left_thigh,-114.69,-104.15,-104.15,10.56,0.24,10.55,0.956,0.087,0.0,2052.0
396,right_thigh,-114.71,-104.15,-104.15,10.58,0.24,10.58,0.956,0.084,0.0,2052.0
396,abdomen,17.15,6.43,6.43,10.73,0.00,10.73,0.381,0.108,0.0,1482.0
396,thorax,15.34,9.63,9.63,5.71,0.00,5.71,0.307,0.059,0.0,1482.0
398,left_foot,-46.19,-25.91,-25.91,20.29,0.50,20.28,1.000,0.127,37.4,1710.0
398,right_foot,-46.02,-25.91,-25.91,20.11,0.50,20.11,1.000,0.128,22.6,1710.0
398,left_shank,118.88,106.15,106.15,12.73,0.00,12.73,0.820,0.082,3.5,2052.0
398,right_shank,118.62,106.15,106.15,12.47,0.00,12.47,0.818,0.079,5.4,2052.0
398,left_thigh,-114.42,-103.73,-103.73,10.70,0.25,10.70,0.954,0.087,0.0,2052.0
398,right_thigh,-114.41,-103.73,-103.73,10.69,0.25,10.69,0.953,0.084,0.0,2052.0
398,abdomen,17.33,6.43,6.43,10.90,0.00,10.90,0.385,0.109,0.0,1482.0
398,thorax,15.43,9.64,9.64,5.79,0.00,5.79,0.309,0.059,0.0,1482.0
